"Date","AirTemp_fin","Rain_fin","daily_EXO_fdom","daily_EXO_chla_ugL","Fin_flow_cms","TN_ugL","TP_ugL","DOC_mgL","SRP_ugL","NO3NO2_ugL","NH4_ugL","Kd","E24_umolpm2s","schmidt_daily","Rain_lag1","Rain_lag2","airtemp_ZT","rain_ZT","rain_lag1_ZT","rain_lag2_ZT","EXO_fdom_ZT","EXO_chla_ZT","flow_ZT","TN_ZT","TP_ZT","DOC_ZT","SRP_ZT","NO3NO2_ZT","NH4_ZT","Kd_ZT","E24_ZT","schmidt_ZT"
2015-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55633193345035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.664801225334788
2015-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.752680387978413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.828810172871967
2015-11-10,NA,NA,NA,NA,0.0815792862688656,NA,NA,NA,NA,NA,NA,NA,NA,0.967168765649382,NA,NA,NA,NA,NA,NA,NA,NA,1.32593086660878,NA,NA,NA,NA,NA,NA,NA,NA,-0.816262959885537
2015-11-11,11.6139277777778,0,NA,NA,0.0774810728994795,NA,NA,NA,NA,NA,NA,NA,NA,0.612705089417562,NA,NA,-0.268283491455789,-0.369076124887585,NA,NA,NA,NA,1.20826350377654,NA,NA,NA,NA,NA,NA,NA,NA,-0.836998494789235
2015-11-12,14.8811701088889,0,NA,NA,0.0725118381975097,NA,NA,NA,NA,NA,NA,NA,NA,0.515455326349723,0,NA,0.107005357524352,-0.369076124887585,-0.369166740101164,NA,NA,NA,1.06558749109182,NA,NA,NA,NA,NA,NA,NA,NA,-0.842687444015024
2015-11-13,11.4875256944444,0,NA,NA,0.0705579295769568,NA,NA,NA,NA,NA,NA,NA,NA,0.19620548982151,0,0,-0.282802552962539,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.0094871239628,NA,NA,NA,NA,NA,NA,NA,NA,-0.861363027924506
2015-11-14,8.11343055555556,0,NA,NA,0.0649940178206447,NA,NA,NA,NA,NA,NA,NA,NA,0.223421003008961,0,0,-0.670364953512264,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.849736821968489,NA,NA,NA,NA,NA,NA,NA,NA,-0.859770965714861
2015-11-15,8.90827796666667,0,NA,NA,0.0564225835468214,NA,NA,NA,NA,NA,NA,NA,NA,0.730658838029647,0,0,-0.579065521208052,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.603634929318196,NA,NA,NA,NA,NA,NA,NA,NA,-0.830098396879715
2015-11-16,10.3681971566667,0,NA,NA,0.0516164602025134,NA,NA,NA,NA,NA,NA,NA,NA,0.338742254099301,0,0,-0.411373217762413,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.465642148465038,NA,NA,NA,NA,NA,NA,NA,NA,-0.853024864527449
2015-11-17,12.8971041666667,0,NA,NA,0.0488063082304897,NA,NA,NA,NA,NA,NA,NA,NA,0.310106754426593,0,0,-0.120892590744473,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.38495743493208,NA,NA,NA,NA,NA,NA,NA,NA,-0.854699993582309
2015-11-18,12.5902638888889,5.334,NA,NA,0.048050174614787,NA,NA,NA,NA,NA,NA,NA,NA,0.180435243946366,0,0,-0.156137523013947,0.279279887565593,-0.369166740101164,-0.369257422094872,NA,NA,0.363247426084524,NA,NA,NA,NA,NA,NA,NA,NA,-0.862285561051906
2015-11-19,16.3914280666667,30.48,NA,NA,0.0981021486222184,NA,NA,NA,NA,NA,NA,NA,NA,0.827078281963988,5.334,0,0.28047977821257,3.33581537484486,0.279068198878451,-0.369257422094872,NA,NA,1.80033311566746,NA,NA,NA,NA,NA,NA,NA,NA,-0.824458019940815
2015-11-20,8.32102291666667,0,NA,NA,0.0907494565335387,NA,NA,NA,NA,NA,NA,NA,NA,0.706928571205248,30.48,5.334,-0.646520043841311,-0.369076124887585,3.33503291121092,0.278856423039253,NA,NA,1.58922358821941,NA,NA,NA,NA,NA,NA,NA,NA,-0.831486577979799
2015-11-21,5.19846097444444,0,NA,NA,0.0829094798014385,NA,NA,NA,NA,NA,NA,NA,NA,0.226036661419577,0,30.48,-1.00519031020238,-0.369076124887585,-0.369166740101164,3.33425026438584,NA,NA,1.36412320822857,NA,NA,NA,NA,NA,NA,NA,NA,-0.859617954052718
2015-11-22,4.10969518777778,0,NA,NA,0.0819302932587346,NA,NA,NA,NA,NA,NA,NA,NA,0.131814254451789,0,0,-1.13025041211044,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.33600893310042,NA,NA,NA,NA,NA,NA,NA,NA,-0.865129807986979
2015-11-23,1.40320902777778,0,NA,NA,0.0791536378635488,NA,NA,NA,NA,NA,NA,NA,NA,0.311018646775433,0,0,-1.44112850832489,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.25628596887262,NA,NA,NA,NA,NA,NA,NA,NA,-0.854646649398135
2015-11-24,4.63630486111111,0,NA,NA,0.075061541027738,NA,NA,NA,NA,NA,NA,NA,NA,0.20275958870307,0,0,-1.06976186607111,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.13879422314731,NA,NA,NA,NA,NA,NA,NA,NA,-0.860979624052025
2015-11-25,5.24566041666667,0,NA,NA,0.0721825702456199,NA,NA,NA,NA,NA,NA,NA,NA,0.0985326051407827,0,0,-0.999768788763514,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.05613359299724,NA,NA,NA,NA,NA,NA,NA,NA,-0.867076729060183
2015-11-26,8.70635208333333,0,NA,NA,0.0612204096251002,NA,NA,NA,NA,NA,NA,NA,NA,0.103579054127138,0,0,-0.602259556010391,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.741389480161258,NA,NA,NA,NA,NA,NA,NA,NA,-0.866781520196446
2015-11-27,10.5782948833333,0,NA,NA,0.0573575800675348,NA,NA,NA,NA,NA,NA,NA,NA,0.214379255509431,0,0,-0.387240531532414,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.63048042635149,NA,NA,NA,NA,NA,NA,NA,NA,-0.860299892889741
2015-11-28,15.24600031,0,NA,NA,0.0541286764525604,NA,NA,NA,NA,NA,NA,NA,NA,0.881157350562094,0,0,0.148911250131229,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.537772570764549,NA,NA,NA,NA,NA,NA,NA,NA,-0.821294484465484
2015-11-29,14.6804097222222,2.032,NA,NA,0.0523286057561846,NA,NA,NA,NA,NA,NA,NA,NA,2.09399317451265,0,0,0.0839451964473751,-0.122083358238755,-0.369166740101164,-0.369257422094872,NA,NA,0.486089177865496,NA,NA,NA,NA,NA,NA,NA,NA,-0.750345608046522
2015-11-30,5.41606111111111,14.986,NA,NA,0.05836139594384,NA,NA,NA,NA,NA,NA,NA,NA,2.41635847704906,2.032,0,-0.980195866401883,1.45249552914753,-0.122220096680358,-0.369257422094872,NA,NA,0.659301855664153,NA,NA,NA,NA,NA,NA,NA,NA,-0.731487774562582
2015-12-01,6.29114930555556,28.702,NA,NA,0.0934270947260224,NA,NA,NA,NA,NA,NA,NA,NA,0.717924793627246,14.986,2.032,-0.879679648758032,3.11969670402713,1.45206475512728,-0.122356909662824,NA,NA,1.66610358355641,NA,NA,NA,NA,NA,NA,NA,NA,-0.830843317276011
2015-12-02,11.9377569444444,11.938,NA,NA,0.0999575760674283,NA,NA,NA,NA,NA,NA,NA,NA,0.675860450425121,28.702,14.986,-0.23108714575859,1.08200637917429,3.11895459821772,1.45163385709148,NA,NA,1.85360590425268,NA,NA,NA,NA,NA,NA,NA,NA,-0.833304011319308
2015-12-03,4.25111805555556,0,NA,NA,0.0950083624794131,NA,NA,NA,NA,NA,NA,NA,NA,0.201901097116035,11.938,28.702,-1.11400600172116,-0.369076124887585,1.08164478999607,3.1182123160078,NA,NA,1.71150473515653,NA,NA,NA,NA,NA,NA,NA,NA,-0.861029844380542
2015-12-04,3.15118402777778,0,NA,NA,0.0881885101546985,NA,NA,NA,NA,NA,NA,NA,NA,0.155990538082066,0,11.938,-1.24034893359008,-0.369076124887585,-0.369166740101164,1.08128308844341,NA,NA,1.51569403287611,NA,NA,NA,NA,NA,NA,NA,NA,-0.863715535646336
2015-12-05,3.71589444444444,0,NA,NA,0.0847427372239754,NA,NA,NA,NA,NA,NA,NA,NA,0.137174007115814,0,0,-1.17548397996852,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.41675945404094,NA,NA,NA,NA,NA,NA,NA,NA,-0.864816271379726
2015-12-06,4.52111180555556,0,NA,NA,0.0817433202869084,NA,NA,NA,NA,NA,NA,NA,NA,0.112942117507386,0,0,-1.08299341269325,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.33064058974376,NA,NA,NA,NA,NA,NA,NA,NA,-0.866233796577512
2015-12-07,8.29132527555556,1.524,NA,NA,0.0825239931678524,163,13.6,NA,9,0,4,0.982780078481193,NA,0.148104955920704,0,0,-0.649931236651801,-0.183831549900962,-0.369166740101164,-0.369257422094872,NA,NA,1.35305516674493,-0.767998965487281,-0.996287127315674,NA,0.0937407517682757,-0.532149611181808,-0.360988332554735,-0.160028198357447,NA,-0.864176829073864
2015-12-08,6.95587430555556,0,NA,NA,0.0814222909911533,NA,NA,NA,NA,NA,NA,NA,NA,0.262067020791635,1.524,0,-0.803326610061485,-0.369076124887585,-0.18395675753556,-0.369257422094872,NA,NA,1.3214232388597,NA,NA,NA,NA,NA,NA,NA,NA,-0.857510238017342
2015-12-09,7.16148333333333,0,NA,NA,0.0785001134610842,NA,NA,NA,NA,NA,NA,NA,NA,0.099436704709275,0,1.524,-0.77970951418834,-0.369076124887585,-0.369166740101164,-0.184082037770836,NA,NA,1.23752206224957,NA,NA,NA,NA,NA,NA,NA,NA,-0.867023840740685
2015-12-10,10.6760219722222,0,NA,NA,0.07800313571402,NA,NA,NA,NA,NA,NA,NA,NA,0.197977038371398,0,0,-0.37601519744744,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.22325290259083,NA,NA,NA,NA,NA,NA,NA,NA,-0.861259395283835
2015-12-11,13.0978975866667,0,NA,NA,0.0770049323728581,NA,NA,NA,NA,NA,NA,NA,NA,0.626139925444284,0,0,-0.0978286353234013,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.19459261964845,NA,NA,NA,NA,NA,NA,NA,NA,-0.836212579249682
2015-12-12,16.2312454777778,0,NA,NA,0.0746081817258915,NA,NA,NA,NA,NA,NA,NA,NA,1.31340834140996,0,0,0.262080549346578,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.12577743054636,NA,NA,NA,NA,NA,NA,NA,NA,-0.796008521166886
2015-12-13,14.3223709388889,0,NA,NA,0.0695196294940559,NA,NA,NA,NA,NA,NA,NA,NA,2.59161771955543,0,0,0.0428193939294696,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.979675588649363,NA,NA,NA,NA,NA,NA,NA,NA,-0.721235400669665
