"time","SW_hourly_metstation","Wind_hourly_metstation","ShortWave_nldas","WindSpeed_nldas_weibulcor","SW_regress","PAR_from_SWregress"
2015-11-11 00:00:00,0,6.51901666666667,0,3.332,-13.7923190880276,-29.1569625520904
2015-11-11 01:00:00,0,5.21023333333333,0,3.221,-13.7923190880276,-29.1569625520904
2015-11-11 02:00:00,0,4.21955,0,3.215,-13.7923190880276,-29.1569625520904
2015-11-11 03:00:00,0,6.11105,0,3.227,-13.7923190880276,-29.1569625520904
2015-11-11 04:00:00,0,6.80105,0,3.252,-13.7923190880276,-29.1569625520904
2015-11-11 05:00:00,0,3.93878333333333,0,3.091,-13.7923190880276,-29.1569625520904
2015-11-11 06:00:00,0.209083333333333,5.41801666666667,0,2.934,-13.7923190880276,-29.1569625520904
2015-11-11 07:00:00,20.1604166666667,4.9104,3.816,2.784,-10.274767987912,-21.720859526446
2015-11-11 08:00:00,38.673,6.2386,164.32,2.843,137.676233524917,291.047557671674
2015-11-11 09:00:00,366.874333333333,6.14336666666667,302.976,2.904,265.487964483415,561.24155691794
2015-11-11 10:00:00,532.293333333333,5.58336666666667,433.552,2.969,385.851631267665,815.690348499843
2015-11-11 11:00:00,651.193333333333,4.82793333333333,520.305,2.689,465.81968959794,984.742823810044
2015-11-11 12:00:00,670.006666666667,3.57586666666667,547.952,2.419,491.304421061487,1038.61754612398
2015-11-11 13:00:00,572.868333333333,3.25505,512.7701,2.145,458.874093218416,970.059833063732
2015-11-11 14:00:00,480.506666666667,2.8085,439.403,1.712,391.245025263151,827.091983406301
2015-11-11 15:00:00,272.436666666667,2.37846666666667,341.478,1.305,300.978727705808,636.269030370078
2015-11-11 16:00:00,49.8174333333333,2.34293333333333,143.776,0.94,118.738977287817,251.014197986444
2015-11-11 17:00:00,0.404133333333333,2.15108333333333,20.272,0.715,4.89421023627625,10.346360439488
2015-11-11 18:00:00,0,2.31666666666667,0,0.503,-13.7923190880276,-29.1569625520904
2015-11-11 19:00:00,0,2.20868333333333,0,0.297,-13.7923190880276,-29.1569625520904
2015-11-11 20:00:00,0,2.1526,0,0.356,-13.7923190880276,-29.1569625520904
2015-11-11 21:00:00,0,2.17473333333333,0,0.424,-13.7923190880276,-29.1569625520904
2015-11-11 22:00:00,0,1.98641666666667,0,0.494,-13.7923190880276,-29.1569625520904
2015-11-11 23:00:00,0,1.83505,0,0.663,-13.7923190880276,-29.1569625520904
2015-11-12 00:00:00,0,2.11345,0,1.206,-13.7923190880276,-29.1569625520904
2015-11-12 01:00:00,0,1.6825,0,1.842,-13.7923190880276,-29.1569625520904
2015-11-12 02:00:00,0,1.38163333333333,0,1.76,-13.7923190880276,-29.1569625520904
2015-11-12 03:00:00,0,1.38303333333333,0,1.687,-13.7923190880276,-29.1569625520904
2015-11-12 04:00:00,0.0121166666666667,1.4939,0,1.631,-13.7923190880276,-29.1569625520904
2015-11-12 05:00:00,0.1586,1.58135,0,1.634,-13.7923190880276,-29.1569625520904
2015-11-12 06:00:00,0.127216666666667,2.43093333333333,0,1.65,-13.7923190880276,-29.1569625520904
2015-11-12 07:00:00,17.7216166666667,2.05663333333333,0.438,1.675,-13.3885750152156,-28.3034475821658
2015-11-12 08:00:00,69.1093333333333,1.55678333333333,93.816,1.684,72.6863428638712,153.658928814224
2015-11-12 09:00:00,123.552166666667,1.32378333333333,174.496,1.754,147.056369791892,310.877165740059
2015-11-12 10:00:00,256.75,2.02281666666667,250.976,1.877,217.554878213496,459.911012543331
2015-11-12 11:00:00,476.458333333333,2.14946666666667,301.554,2.073,264.177178931957,558.470556262157
2015-11-12 12:00:00,607.568333333333,3.23828333333333,317.744,2.274,279.100960984072,590.019431520329
2015-11-12 13:00:00,560.713333333333,3.3836,445.057,2.485,396.456826604884,838.109731442725
2015-11-12 14:00:00,429.408333333333,2.80168333333333,381.171,3,337.567342961806,713.617363021258
2015-11-12 15:00:00,215.970833333333,3.12381666666667,295.733,3.831,258.811438640088,547.127381285146
2015-11-12 16:00:00,35.8548333333333,2.66441666666667,119.248,4.845,96.1293092103439,203.217359670667
2015-11-12 17:00:00,0.676083333333333,3.20748333333333,15.52,4.771,0.513863583302101,1.08630761510064
2015-11-12 18:00:00,0,2.407,0,4.736,-13.7923190880276,-29.1569625520904
2015-11-12 19:00:00,0,3.29553333333333,0,4.736,-13.7923190880276,-29.1569625520904
2015-11-12 20:00:00,0,3.31953333333333,0,4.886,-13.7923190880276,-29.1569625520904
2015-11-12 21:00:00,0,3.18546666666667,0,5.077,-13.7923190880276,-29.1569625520904
2015-11-12 22:00:00,0,2.94181666666667,0,5.267,-13.7923190880276,-29.1569625520904
2015-11-12 23:00:00,0,2.8609,0,5.198,-13.7923190880276,-29.1569625520904
2015-11-13 00:00:00,0,3.53465,0,5.077,-13.7923190880276,-29.1569625520904
2015-11-13 01:00:00,0,2.87465,0,4.975,-13.7923190880276,-29.1569625520904
2015-11-13 02:00:00,0,2.75648333333333,0,4.845,-13.7923190880276,-29.1569625520904
2015-11-13 03:00:00,0,3.83116666666667,0,4.736,-13.7923190880276,-29.1569625520904
2015-11-13 04:00:00,0,6.2434,0,4.641,-13.7923190880276,-29.1569625520904
2015-11-13 05:00:00,0,4.26561666666667,0,4.703,-13.7923190880276,-29.1569625520904
2015-11-13 06:00:00,0.047,4.42055,0,4.771,-13.7923190880276,-29.1569625520904
2015-11-13 07:00:00,29.83705,5.81136666666667,0,4.845,-13.7923190880276,-29.1569625520904
2015-11-13 08:00:00,93.6556666666667,4.63565,163.824,5.198,137.219025625112,290.081020171486
2015-11-13 09:00:00,245.078333333333,2.66061666666667,307.472,5.538,269.632332865522,570.002751677714
2015-11-13 10:00:00,562.601666666667,2.63648333333333,439.056,6.035,390.925164091311,826.415796889032
2015-11-13 11:00:00,607.906666666667,2.35555,528.202,5.819,473.099066180123,1000.13142590478
2015-11-13 12:00:00,651.32,2.7966,556.838,5.819,499.49544807292,1055.93337722615
2015-11-13 13:00:00,580.971666666667,3.34193333333333,529.193,5.662,474.012560189613,1002.06255224084
2015-11-13 14:00:00,458.91,3.22126666666667,452.97,5.538,403.750951828997,853.5295121665
2015-11-13 15:00:00,224.536,3.18028333333333,350.891,5.345,309.655538110784,654.611807566198
2015-11-13 16:00:00,20.5235833333333,2.86055,141.488,5.198,116.62992149194,246.555654033961
2015-11-13 17:00:00,0.317783333333333,2.85886666666667,16.88,4.929,1.7674981472846,3.73649108335964
2015-11-13 18:00:00,0,2.73465,0,4.671,-13.7923190880276,-29.1569625520904
2015-11-13 19:00:00,0,2.91495,0,4.389,-13.7923190880276,-29.1569625520904
2015-11-13 20:00:00,0,2.40435,0,4.149,-13.7923190880276,-29.1569625520904
2015-11-13 21:00:00,0,2.17275,0,3.925,-13.7923190880276,-29.1569625520904
2015-11-13 22:00:00,0,2.21,0,3.695,-13.7923190880276,-29.1569625520904
2015-11-13 23:00:00,0,2.25366666666667,0,3.676,-13.7923190880276,-29.1569625520904
2015-11-14 00:00:00,0,2.29143333333333,0,3.657,-13.7923190880276,-29.1569625520904
2015-11-14 01:00:00,0,2.36548333333333,0,3.639,-13.7923190880276,-29.1569625520904
2015-11-14 02:00:00,0,1.98063333333333,0,3.338,-13.7923190880276,-29.1569625520904
2015-11-14 03:00:00,0,1.74691666666667,0,3.036,-13.7923190880276,-29.1569625520904
2015-11-14 04:00:00,0,2.07553333333333,0,2.744,-13.7923190880276,-29.1569625520904
2015-11-14 05:00:00,0,2.39588333333333,0,2.599,-13.7923190880276,-29.1569625520904
2015-11-14 06:00:00,0,3.62666666666667,0,2.455,-13.7923190880276,-29.1569625520904
2015-11-14 07:00:00,13.3937333333333,3.77058333333333,0,2.328,-13.7923190880276,-29.1569625520904
2015-11-14 08:00:00,40.126,2.78171666666667,159.976,2.815,133.671977241138,282.582559887765
2015-11-14 09:00:00,396.079333333333,2.83653333333333,303.056,3.318,265.561707693061,561.397450063131
2015-11-14 10:00:00,553.13,2.74906666666667,434.288,3.82,386.530068796408,817.124565435607
2015-11-14 11:00:00,623.621666666667,3.25088333333333,523.125,3.667,468.419137737962,990.238057178052
2015-11-14 12:00:00,624.135,3.022,551.797,3.518,494.848704075099,1046.11016041476
2015-11-14 13:00:00,559.193333333333,3.20758333333333,521.451,3.366,466.876061076119,986.975993114915
2015-11-14 14:00:00,444.803333333333,3.21351666666667,446.121,3.221,397.437611293176,840.183110273775
2015-11-14 15:00:00,207.917333333333,2.82605,345.048,3.08,304.269518436262,643.225761974258
2015-11-14 16:00:00,19.4829166666667,2.07928333333333,135.824,2.949,111.408902249001,235.518419354389
2015-11-14 17:00:00,0.272166666666667,2.91345,14.768,2.797,-0.179322587370576,-0.379087949701398
2015-11-14 18:00:00,0,1.61276666666667,0,2.648,-13.7923190880276,-29.1569625520904
2015-11-14 19:00:00,0,1.52585,0,2.499,-13.7923190880276,-29.1569625520904
2015-11-14 20:00:00,0,4.43681666666667,0,2.363,-13.7923190880276,-29.1569625520904
2015-11-14 21:00:00,0,4.21336666666667,0,2.222,-13.7923190880276,-29.1569625520904
2015-11-14 22:00:00,0,2.30568333333333,0,2.079,-13.7923190880276,-29.1569625520904
2015-11-14 23:00:00,0,2.782,0,1.997,-13.7923190880276,-29.1569625520904
2015-11-15 00:00:00,0,1.76648333333333,0,1.914,-13.7923190880276,-29.1569625520904
2015-11-15 01:00:00,0,1.76581666666667,0,1.836,-13.7923190880276,-29.1569625520904
2015-11-15 02:00:00,0,2.19493333333333,0,1.774,-13.7923190880276,-29.1569625520904
2015-11-15 03:00:00,0,2.62205,0,1.717,-13.7923190880276,-29.1569625520904
2015-11-15 04:00:00,0,3.05423333333333,0,1.664,-13.7923190880276,-29.1569625520904
2015-11-15 05:00:00,0,2.1536,0,1.65,-13.7923190880276,-29.1569625520904
2015-11-15 06:00:00,0,1.82543333333333,0,1.642,-13.7923190880276,-29.1569625520904
2015-11-15 07:00:00,13.0582333333333,2.01561666666667,0,1.642,-13.7923190880276,-29.1569625520904
2015-11-15 08:00:00,42.1055,1.61496666666667,155.024,1.482,129.107272564048,272.932774200398
2015-11-15 09:00:00,384.251,2.04615,296.472,1.349,259.492641539193,548.567444213854
2015-11-15 10:00:00,525.358333333333,2.2637,424.032,1.249,377.076189319787,797.13906422203
2015-11-15 11:00:00,566.46,3.17158333333333,511.438,1.011,457.646176598798,967.464017329858
2015-11-15 12:00:00,575.155,2.77495,539.769,0.797,483.761412504819,1022.67162603519
2015-11-15 13:00:00,461.848333333333,1.70318333333333,508.92,0.636,455.325109075189,962.557280584949
2015-11-15 14:00:00,349.535,0.790366666666667,435.189,0.612,387.360601695047,818.880311983328
2015-11-15 15:00:00,189.083166666667,1.32713333333333,336.08,0.651,296.002904634942,625.750140398268
2015-11-15 16:00:00,14.02535,1.06738333333333,127.776,0.748,103.990335358611,219.835568948103
2015-11-15 17:00:00,0.0686666666666667,1.96351666666667,12.544,0.971,-2.2293838155302,-4.71291738603084
2015-11-15 18:00:00,0,2.08981666666667,0,1.221,-13.7923190880276,-29.1569625520904
2015-11-15 19:00:00,0,2.08246666666667,0,1.474,-13.7923190880276,-29.1569625520904
2015-11-15 20:00:00,0,2.33183333333333,0,1.344,-13.7923190880276,-29.1569625520904
2015-11-15 21:00:00,0,2.20381666666667,0,1.299,-13.7923190880276,-29.1569625520904
2015-11-15 22:00:00,0,2.44251666666667,0,1.349,-13.7923190880276,-29.1569625520904
2015-11-15 23:00:00,0,2.46201666666667,0,1.52,-13.7923190880276,-29.1569625520904
2015-11-16 00:00:00,0,2.78046666666667,0,1.723,-13.7923190880276,-29.1569625520904
2015-11-16 01:00:00,0,2.74456666666667,0,1.959,-13.7923190880276,-29.1569625520904
2015-11-16 02:00:00,0,2.93783333333333,0,1.985,-13.7923190880276,-29.1569625520904
2015-11-16 03:00:00,0,3.8226,0,2.021,-13.7923190880276,-29.1569625520904
2015-11-16 04:00:00,0,3.55818333333333,0,2.07,-13.7923190880276,-29.1569625520904
2015-11-16 05:00:00,0,3.08703333333333,0,1.982,-13.7923190880276,-29.1569625520904
2015-11-16 06:00:00,0,2.56348333333333,0,1.903,-13.7923190880276,-29.1569625520904
2015-11-16 07:00:00,13.1154166666667,2.97405,0,1.831,-13.7923190880276,-29.1569625520904
2015-11-16 08:00:00,48.5746666666667,1.95531666666667,151.88,1.634,126.209164424959,266.806173594364
2015-11-16 09:00:00,378.931,1.18275,293.32,1.443,256.587159079139,542.425254293301
2015-11-16 10:00:00,491.201666666667,2.41483333333333,418.336,1.255,371.82567279299,786.039472284381
2015-11-16 11:00:00,524.035,1.75,505.244,0.733,451.936608591954,955.393990563391
2015-11-16 12:00:00,480.545,1.33158333333333,533.533,0.252,478.013129312911,1010.51975536749
2015-11-16 13:00:00,426.255,1.45656666666667,497.982,0.244,445.242568736336,941.242790308614
2015-11-16 14:00:00,302.68,1.41728333333333,425.65,0.297,378.567645734878,800.292003083532
2015-11-16 15:00:00,139.7555,0.851116666666667,328.247,0.45,288.782522620475,610.486252819685
2015-11-16 16:00:00,40.9656,0.453016666666667,144.224,0.636,119.151939261834,251.887199599518
2015-11-16 17:00:00,0.1774,1.49373333333333,12.672,0.748,-2.11139468009655,-4.4634883537241
2015-11-16 18:00:00,0,1.86633333333333,0,0.873,-13.7923190880276,-29.1569625520904
2015-11-16 19:00:00,0,2.01228333333333,0,0.996,-13.7923190880276,-29.1569625520904
2015-11-16 20:00:00,0,1.92506666666667,0,0.719,-13.7923190880276,-29.1569625520904
2015-11-16 21:00:00,0,1.89571666666667,0,0.517,-13.7923190880276,-29.1569625520904
2015-11-16 22:00:00,0,1.75293333333333,0,0.489,-13.7923190880276,-29.1569625520904
2015-11-16 23:00:00,0,2.07116666666667,0,0.499,-13.7923190880276,-29.1569625520904
2015-11-17 00:00:00,0,1.78201666666667,0,0.647,-13.7923190880276,-29.1569625520904
2015-11-17 01:00:00,0,1.84151666666667,0,0.876,-13.7923190880276,-29.1569625520904
2015-11-17 02:00:00,0,1.26296666666667,0,0.87,-13.7923190880276,-29.1569625520904
2015-11-17 03:00:00,0,1.59288333333333,0,0.943,-13.7923190880276,-29.1569625520904
2015-11-17 04:00:00,0,1.56646666666667,0,1.079,-13.7923190880276,-29.1569625520904
2015-11-17 05:00:00,0,1.49686666666667,0,1.252,-13.7923190880276,-29.1569625520904
2015-11-17 06:00:00,0.249016666666667,0.773416666666667,0,1.443,-13.7923190880276,-29.1569625520904
2015-11-17 07:00:00,32.1163,0.555433333333333,0,1.645,-13.7923190880276,-29.1569625520904
2015-11-17 08:00:00,93.2076666666667,0.804333333333333,120.824,1.645,97.5820504403707,206.288454630944
2015-11-17 09:00:00,136.041666666667,1.19718333333333,235.696,1.653,203.469925171104,430.135421811715
2015-11-17 10:00:00,126.401666666667,1.24598333333333,363.424,1.661,321.208333691955,679.034417424793
2015-11-17 11:00:00,149.521666666667,1.26218333333333,439.492,2.196,391.327064583882,827.265414530327
2015-11-17 12:00:00,175.663333333333,1.25063333333333,464.395,2.77,414.282403956571,875.79300196419
2015-11-17 13:00:00,175.78,1.62501666666667,321.601,3.373,282.656305479132,597.535429782884
2015-11-17 14:00:00,73.4656666666667,1.27958333333333,274.777,3.259,239.49440487331,506.291171902178
2015-11-17 15:00:00,62.2931666666667,1.0519,211.613,3.148,181.270453697288,383.205739116067
2015-11-17 16:00:00,24.4873833333333,1.60005,105.472,3.042,83.4307285092977,176.372560068655
2015-11-17 17:00:00,0.02925,0.809416666666667,8.208,2.71,-6.226265778345,-13.1623258554213
2015-11-17 18:00:00,0,0.988666666666667,0,2.38,-13.7923190880276,-29.1569625520904
2015-11-17 19:00:00,0,1.38953333333333,0,2.061,-13.7923190880276,-29.1569625520904
2015-11-17 20:00:00,0,1.3228,0,2.161,-13.7923190880276,-29.1569625520904
2015-11-17 21:00:00,0,1.91785,0,2.281,-13.7923190880276,-29.1569625520904
2015-11-17 22:00:00,0,1.82326666666667,0,2.43,-13.7923190880276,-29.1569625520904
2015-11-17 23:00:00,0,1.56201666666667,0,2.384,-13.7923190880276,-29.1569625520904
2015-11-18 00:00:00,0.00158333333333333,2.14225,0,2.345,-13.7923190880276,-29.1569625520904
2015-11-18 01:00:00,0,2.1496,0,2.308,-13.7923190880276,-29.1569625520904
2015-11-18 02:00:00,0,2.20721666666667,0,2.161,-13.7923190880276,-29.1569625520904
2015-11-18 03:00:00,0,1.53325,0,2.021,-13.7923190880276,-29.1569625520904
2015-11-18 04:00:00,0,1.69611666666667,0,1.888,-13.7923190880276,-29.1569625520904
2015-11-18 05:00:00,0,1.63701666666667,0,2.274,-13.7923190880276,-29.1569625520904
2015-11-18 06:00:00,0,1.19571666666667,0,2.668,-13.7923190880276,-29.1569625520904
2015-11-18 07:00:00,5.65388333333333,1.4679,0,3.069,-13.7923190880276,-29.1569625520904
2015-11-18 08:00:00,24.8178333333333,1.82505,106.824,3.075,84.6769887523156,179.007154222395
2015-11-18 09:00:00,83.9625,1.67455,210.544,3.086,180.285060058393,381.122616963442
2015-11-18 10:00:00,78.404,1.7377,262.128,3.102,227.834681638153,481.642516983055
2015-11-18 11:00:00,75.463,1.29161666666667,317.441,3.518,278.821658577538,589.428986232915
2015-11-18 12:00:00,129.926666666667,1.41121666666667,335.633,4.016,295.590864451045,624.879087449509
2015-11-18 13:00:00,133.187,1.77623333333333,323.528,4.556,284.43259504148,601.290505917689
2015-11-18 14:00:00,71.1495,1.73521666666667,276.315,4.411,240.912118078755,509.288217618489
2015-11-18 15:00:00,31.0435,2.24595,212.514,4.251,182.100986595926,384.961485663788
2015-11-18 16:00:00,13.39225,2.10848333333333,85.664,4.103,65.1719098009408,137.773417319189
2015-11-18 17:00:00,0.143333333333333,2.37353333333333,5.824,4.288,-8.42381342579667,-17.8079415821342
2015-11-18 18:00:00,0.3111,2.7118,0,4.48,-13.7923190880276,-29.1569625520904
2015-11-18 19:00:00,0.389033333333333,2.65016666666667,0,4.671,-13.7923190880276,-29.1569625520904
2015-11-18 20:00:00,0.359616666666667,3.3098,0,4.641,-13.7923190880276,-29.1569625520904
2015-11-18 21:00:00,0.04985,3.66293333333333,0,4.611,-13.7923190880276,-29.1569625520904
2015-11-18 22:00:00,0.106283333333333,3.23553333333333,0,4.556,-13.7923190880276,-29.1569625520904
2015-11-18 23:00:00,0.153016666666667,3.31141666666667,0,4.234,-13.7923190880276,-29.1569625520904
2015-11-19 00:00:00,0.1351,2.85071666666667,0,3.95,-13.7923190880276,-29.1569625520904
2015-11-19 01:00:00,0.120233333333333,2.26511666666667,0,3.686,-13.7923190880276,-29.1569625520904
2015-11-19 02:00:00,0.108633333333333,2.04326666666667,0,3.667,-13.7923190880276,-29.1569625520904
2015-11-19 03:00:00,0.3106,1.83218333333333,0,3.648,-13.7923190880276,-29.1569625520904
2015-11-19 04:00:00,0.401466666666667,1.21386666666667,0,3.657,-13.7923190880276,-29.1569625520904
2015-11-19 05:00:00,0.182033333333333,1.8119,0,3.338,-13.7923190880276,-29.1569625520904
2015-11-19 06:00:00,0.294816666666667,0.9739,0,3.026,-13.7923190880276,-29.1569625520904
2015-11-19 07:00:00,10.9363833333333,1.31926666666667,0,2.714,-13.7923190880276,-29.1569625520904
2015-11-19 08:00:00,26.9908333333333,0.955583333333333,72.36,2.301,52.9084140368061,111.848387273808
2015-11-19 09:00:00,37.4303333333333,1.08803333333333,144.144,1.894,119.078196052188,251.731306454326
2015-11-19 10:00:00,99.7293333333333,1.16428333333333,261.696,1.504,227.436468306064,480.800693999019
2015-11-19 11:00:00,221.17,0.53015,317.36,1.394,278.746993577771,589.271144423409
2015-11-19 12:00:00,333.313333333333,1.50961666666667,335.758,1.297,295.706088216117,625.122670488871
2015-11-19 13:00:00,428.233333333333,1.52688333333333,396.418,1.215,351.621876930219,743.328647830483
2015-11-19 14:00:00,389.3465,1.3559,338.449,1.026,298.186625430585,630.366526160257
2015-11-19 15:00:00,144.739166666667,1.20961666666667,259.973,0.905,225.848223928313,477.443145384453
2015-11-19 16:00:00,38.1893833333333,1.13526666666667,99.712,0.87,78.1212174147835,165.148253614852
2015-11-19 17:00:00,0.412033333333333,1.47036666666667,5.808,1.008,-8.43856206772588,-17.8391202111725
2015-11-19 18:00:00,0.0225,1.44566666666667,0,1.457,-13.7923190880276,-29.1569625520904
2015-11-19 19:00:00,0.0753666666666667,1.47461666666667,0,2.037,-13.7923190880276,-29.1569625520904
2015-11-19 20:00:00,0,1.45145,0,2.218,-13.7923190880276,-29.1569625520904
2015-11-19 21:00:00,0.0447,2.18771666666667,0,2.441,-13.7923190880276,-29.1569625520904
2015-11-19 22:00:00,0.0562333333333333,1.64968333333333,0,2.693,-13.7923190880276,-29.1569625520904
2015-11-19 23:00:00,0,3.55571666666667,0,3.102,-13.7923190880276,-29.1569625520904
2015-11-20 00:00:00,0,5.01981666666667,0,3.526,-13.7923190880276,-29.1569625520904
2015-11-20 01:00:00,0,4.11425,0,3.976,-13.7923190880276,-29.1569625520904
2015-11-20 02:00:00,0,3.55481666666667,0,3.776,-13.7923190880276,-29.1569625520904
2015-11-20 03:00:00,0,3.8718,0,3.577,-13.7923190880276,-29.1569625520904
2015-11-20 04:00:00,0,5.06448333333333,0,3.395,-13.7923190880276,-29.1569625520904
2015-11-20 05:00:00,0,7.07353333333333,0,3.345,-13.7923190880276,-29.1569625520904
2015-11-20 06:00:00,0,5.81101666666667,0,3.298,-13.7923190880276,-29.1569625520904
2015-11-20 07:00:00,9.63613333333333,4.44528333333333,0,3.259,-13.7923190880276,-29.1569625520904
2015-11-20 08:00:00,41.8656666666667,3.54053333333333,139.816,3.439,115.088688410338,243.297487299455
2015-11-20 09:00:00,361.4605,6.06585,281.568,3.621,245.754281582138,519.524551264639
2015-11-20 10:00:00,533.703333333333,5.23378333333333,414.272,3.809,368.079517742972,778.120100508642
2015-11-20 11:00:00,603.491666666667,4.68805,503.101,3.585,449.961212363561,951.218002936568
2015-11-20 12:00:00,607.576666666667,4.49866666666667,532.631,3.388,477.181674624152,1008.76206015546
2015-11-20 13:00:00,543.951666666667,4.89795,501.364,3.202,448.360062924122,947.833173021593
2015-11-20 14:00:00,429.683333333333,3.7236,427.934,2.723,380.673014370272,804.742752378755
2015-11-20 15:00:00,164.761833333333,3.19788333333333,328.31,2.254,288.840595398072,610.609018671523
2015-11-20 16:00:00,12.9992833333333,2.0695,118.864,1.799,95.775341804043,202.469072573747
2015-11-20 17:00:00,0,1.36003333333333,5.808,1.678,-8.43856206772588,-17.8391202111725
2015-11-20 18:00:00,0,2.58806666666667,0,1.625,-13.7923190880276,-29.1569625520904
2015-11-20 19:00:00,0,3.42433333333333,0,1.639,-13.7923190880276,-29.1569625520904
2015-11-20 20:00:00,0,3.26773333333333,0,1.476,-13.7923190880276,-29.1569625520904
2015-11-20 21:00:00,0,2.85573333333333,0,1.33,-13.7923190880276,-29.1569625520904
2015-11-20 22:00:00,0,2.13286666666667,0,1.209,-13.7923190880276,-29.1569625520904
2015-11-20 23:00:00,0,2.18003333333333,0,1.169,-13.7923190880276,-29.1569625520904
