"solarDay" "GPPFit"
"264" 2016-07-29 1.69898630147043
"265" 2016-07-30 1.64110454500214
"266" 2016-07-31 1.17378685370363
"267" 2016-08-01 1.27004896542351
"268" 2016-08-02 1.44538551269155
"269" 2016-08-03 1.35566371597724
"270" 2016-08-04 1.89499132045932
"271" 2016-08-05 0.822522939288479
"272" 2016-08-06 1.61309064226034
"273" 2016-08-07 2.20132927378341
"274" 2016-08-08 1.17846489113941
"275" 2016-08-09 0.615616726389663
"276" 2016-08-10 1.37481063631501
"277" 2016-08-11 0.763683570846717
"278" 2016-08-12 0.525786169003172
"279" 2016-08-13 0.906241406683405
"280" 2016-08-14 0.694752543727513
"281" 2016-08-15 0.56576505469488
"282" 2016-08-16 0.892127922509186
"283" 2016-08-17 0.834812955131799
"284" 2016-08-18 1.12184347876634
"285" 2016-08-19 1.18142411808316
"286" 2016-08-20 1.20132047102076
"287" 2016-08-21 1.0707517255788
"288" 2016-08-22 1.24510632320089
"289" 2016-08-23 0.986829231975257
"290" 2016-08-24 1.10533547613387
"291" 2016-08-25 1.26875798672462
"292" 2016-08-26 1.316919309309
"293" 2016-08-27 1.48706064895245
"294" 2016-08-28 1.49288909133487
"295" 2016-08-29 1.4184592595292
"296" 2016-08-30 1.33572803843247
"297" 2016-08-31 1.21514972280885
"298" 2016-09-01 1.14746247452712
"299" 2016-09-02 2.39772455216945
"300" 2016-09-03 2.21085452083545
"301" 2016-09-04 1.46337718292163
"302" 2016-09-05 2.08057995630048
"303" 2016-09-06 1.38577540387453
"304" 2016-09-07 1.34105758627316
"305" 2016-09-08 1.27971686476539
"306" 2016-09-09 1.09903431820321
"307" 2016-09-10 1.32727202147076
"308" 2016-09-11 1.03002304302242
"309" 2016-09-12 0.903604754447963
"310" 2016-09-13 0.923626375922262
"311" 2016-09-14 1.12072422240646
"312" 2016-09-15 1.16893413793217
"313" 2016-09-16 1.77954763722241
"314" 2016-09-17 1.37494147357531
"315" 2016-09-18 1.96575278281181
"316" 2016-09-19 1.09554429826215
"317" 2016-09-20 1.25712797409997
"318" 2016-09-21 1.46287420831434
"319" 2016-09-22 2.49987201718555
"320" 2016-09-23 2.16938231333102
"321" 2016-09-24 1.99669405909811
"322" 2016-09-25 0.90667450499321
"323" 2016-09-26 0.582704427711768
"324" 2016-09-27 2.86876927303477
"325" 2016-09-28 3.77756149402226e-05
"326" 2016-09-29 1.99711491712946
"327" 2016-09-30 NA
"328" 2016-10-01 NA
"329" 2016-10-02 NA
"330" 2016-10-03 1.04477233841735
"331" 2016-10-04 1.09727685177527
"332" 2016-10-05 1.63764970906324
"333" 2016-10-06 0.781179980887371
"334" 2016-10-07 NA
"335" 2016-10-08 NA
"336" 2016-10-09 NA
"337" 2016-10-10 0.876344315296663
"338" 2016-10-11 0.976401455713561
"339" 2016-10-12 0.745696047365252
"340" 2016-10-13 0.603648805836618
"341" 2016-10-14 NA
"342" 2016-10-15 NA
"343" 2016-10-16 NA
"344" 2016-10-17 NA
"345" 2016-10-18 NA
"346" 2016-10-19 NA
"347" 2016-10-20 NA
"348" 2016-10-21 NA
"349" 2016-10-22 NA
"350" 2016-10-23 NA
"351" 2016-10-24 NA
"352" 2016-10-25 NA
"353" 2016-10-26 NA
"354" 2016-10-27 NA
"355" 2016-10-28 NA
"356" 2016-10-29 NA
"357" 2016-10-30 NA
"358" 2016-10-31 NA
"359" 2016-11-01 NA
"360" 2016-11-02 NA
"361" 2016-11-03 NA
"362" 2016-11-04 NA
"363" 2016-11-05 NA
"364" 2016-11-06 NA
"365" 2016-11-07 NA
"366" 2016-11-08 NA
"367" 2016-11-09 NA
"368" 2016-11-10 NA
"369" 2016-11-11 NA
"370" 2016-11-12 NA
"371" 2016-11-13 NA
"372" 2016-11-14 NA
"373" 2016-11-15 NA
"374" 2016-11-16 NA
"375" 2016-11-17 NA
"376" 2016-11-18 NA
"377" 2016-11-19 NA
"378" 2016-11-20 NA
"379" 2016-11-21 NA
"380" 2016-11-22 NA
"381" 2016-11-23 NA
"382" 2016-11-24 NA
"383" 2016-11-25 NA
"384" 2016-11-26 NA
"385" 2016-11-27 NA
"386" 2016-11-28 NA
"387" 2016-11-29 NA
"388" 2016-11-30 NA
"389" 2016-12-01 NA
"390" 2016-12-02 NA
"391" 2016-12-03 NA
"392" 2016-12-04 NA
"393" 2016-12-05 NA
"394" 2016-12-06 NA
"395" 2016-12-07 NA
"396" 2016-12-08 NA
"397" 2016-12-09 NA
"398" 2016-12-10 NA
"399" 2016-12-11 NA
"400" 2016-12-12 NA
"401" 2016-12-13 NA
"402" 2016-12-14 NA
"403" 2016-12-15 NA
"404" 2016-12-16 NA
"405" 2016-12-17 NA
"406" 2016-12-18 NA
"407" 2016-12-19 NA
"408" 2016-12-20 NA
"409" 2016-12-21 NA
"410" 2016-12-22 NA
"411" 2016-12-23 NA
"412" 2016-12-24 NA
"413" 2016-12-25 NA
"414" 2016-12-26 NA
"415" 2016-12-27 NA
"416" 2016-12-28 NA
"417" 2016-12-29 NA
"418" 2016-12-30 NA
"419" 2016-12-31 NA
"420" 2017-01-01 NA
"421" 2017-01-02 NA
"422" 2017-01-03 NA
"423" 2017-01-04 NA
"424" 2017-01-05 NA
"425" 2017-01-06 NA
"426" 2017-01-07 NA
"427" 2017-01-08 NA
"428" 2017-01-09 NA
"429" 2017-01-10 NA
"430" 2017-01-11 NA
"431" 2017-01-12 NA
"432" 2017-01-13 NA
"433" 2017-01-14 NA
"434" 2017-01-15 NA
"435" 2017-01-16 NA
"436" 2017-01-17 NA
"437" 2017-01-18 NA
"438" 2017-01-19 NA
"439" 2017-01-20 NA
"440" 2017-01-21 NA
"441" 2017-01-22 NA
"442" 2017-01-23 NA
"443" 2017-01-24 NA
"444" 2017-01-25 NA
"445" 2017-01-26 NA
"446" 2017-01-27 NA
"447" 2017-01-28 NA
"448" 2017-01-29 NA
"449" 2017-01-30 NA
"450" 2017-01-31 NA
"451" 2017-02-01 NA
"452" 2017-02-02 NA
"453" 2017-02-03 NA
"454" 2017-02-04 NA
"455" 2017-02-05 NA
"456" 2017-02-06 NA
"457" 2017-02-07 NA
"458" 2017-02-08 NA
"459" 2017-02-09 NA
"460" 2017-02-10 NA
"461" 2017-02-11 NA
"462" 2017-02-12 NA
"463" 2017-02-13 NA
"464" 2017-02-14 NA
"465" 2017-02-15 NA
"466" 2017-02-16 NA
"467" 2017-02-17 NA
"468" 2017-02-18 NA
"469" 2017-02-19 NA
"470" 2017-02-20 NA
"471" 2017-02-21 NA
"472" 2017-02-22 NA
"473" 2017-02-23 NA
"474" 2017-02-24 NA
"475" 2017-02-25 NA
"476" 2017-02-26 NA
"477" 2017-02-27 NA
"478" 2017-02-28 NA
"479" 2017-03-01 NA
"480" 2017-03-02 NA
"481" 2017-03-03 NA
"482" 2017-03-04 NA
"483" 2017-03-05 NA
"484" 2017-03-06 NA
"485" 2017-03-07 NA
"486" 2017-03-08 NA
"487" 2017-03-09 NA
"488" 2017-03-10 NA
"489" 2017-03-11 NA
"490" 2017-03-12 NA
"491" 2017-03-13 NA
"492" 2017-03-14 NA
"493" 2017-03-15 NA
"494" 2017-03-16 NA
"495" 2017-03-17 NA
"496" 2017-03-18 NA
"497" 2017-03-19 NA
"498" 2017-03-20 NA
"499" 2017-03-21 NA
"500" 2017-03-22 NA
"501" 2017-03-23 NA
"502" 2017-03-24 NA
"503" 2017-03-25 NA
"504" 2017-03-26 NA
"505" 2017-03-27 NA
"506" 2017-03-28 NA
"507" 2017-03-29 NA
"508" 2017-03-30 NA
"509" 2017-03-31 NA
"510" 2017-04-01 NA
"511" 2017-04-02 NA
"512" 2017-04-03 NA
"513" 2017-04-04 NA
"514" 2017-04-05 NA
"515" 2017-04-06 NA
"516" 2017-04-07 NA
"517" 2017-04-08 NA
"518" 2017-04-09 NA
"519" 2017-04-10 NA
"520" 2017-04-11 NA
"521" 2017-04-12 NA
"522" 2017-04-13 NA
"523" 2017-04-14 NA
"524" 2017-04-15 NA
"525" 2017-04-16 NA
"526" 2017-04-17 NA
"527" 2017-04-18 NA
"528" 2017-04-19 NA
"529" 2017-04-20 NA
"530" 2017-04-21 NA
"531" 2017-04-22 NA
"532" 2017-04-23 NA
"533" 2017-04-24 NA
"534" 2017-04-25 0.500932364575222
"535" 2017-04-26 0.426406354960563
"536" 2017-04-27 1.2360532996793
"537" 2017-04-28 0.813864617077728
"538" 2017-04-29 1.30367187653872
"539" 2017-04-30 1.4879619257871
"540" 2017-05-01 NA
"541" 2017-05-02 0.254044527610788
"542" 2017-05-03 0.225068343171475
"543" 2017-05-04 0.16340780513835
"544" 2017-05-05 0.461187977013062
"545" 2017-05-06 0.338242595868591
"546" 2017-05-07 0.311588495456802
"547" 2017-05-08 0.374302557870145
"548" 2017-05-09 0.000454467968038616
"549" 2017-05-10 0.720458591208014
"550" 2017-05-11 0.405243731719983
"551" 2017-05-12 0.524156022059753
"552" 2017-05-13 0.495565639686775
"553" 2017-05-14 0.509046170286148
"554" 2017-05-15 0.420640779725811
"555" 2017-05-16 1.23724937434954
"556" 2017-05-17 0.811050041018598
"557" 2017-05-18 1.58579520439744
"558" 2017-05-19 1.36673586919567
"559" 2017-05-20 0.667713925848983
"560" 2017-05-21 1.63721469881505
"561" 2017-05-22 0.259176698896976
"562" 2017-05-23 2.09606243363854e-05
"563" 2017-05-24 5.45788687446563e-06
"564" 2017-05-25 0.186568629660171
"565" 2017-05-26 0.449086102039071
"566" 2017-05-27 0.529776393412845
"567" 2017-05-28 1.23944005256152
"568" 2017-05-29 1.0217311864854
"569" 2017-05-30 0.835765066919151
"570" 2017-05-31 0.761665407328211
"571" 2017-06-01 1.98713611988355
"572" 2017-06-02 0.274707666181687
"573" 2017-06-03 0.64275763816716
"574" 2017-06-04 2.22885713275961
"575" 2017-06-05 0.320073195437851
"576" 2017-06-06 0.394113933326923
"577" 2017-06-07 0.133406123859072
"578" 2017-06-08 0.469862431503404
"579" 2017-06-09 0.432305624680133
"580" 2017-06-10 0.931193768941229
"581" 2017-06-11 1.15317086076347
"582" 2017-06-12 1.3703220991661
"583" 2017-06-13 0.602264596641474
"584" 2017-06-14 0.352434992876799
"585" 2017-06-15 2.46648243607907
"586" 2017-06-16 2.22019073850601
"587" 2017-06-17 2.43642044613924
"588" 2017-06-18 3.71893110938945
"589" 2017-06-19 1.86102971038608e-05
"590" 2017-06-20 0.841388690029843
"591" 2017-06-21 0.885559873771193
"592" 2017-06-22 1.02247283177318
"593" 2017-06-23 1.59962956055051
"594" 2017-06-24 1.12815913619883
"595" 2017-06-25 0.85724748915808
"596" 2017-06-26 1.05530104493598
"597" 2017-06-27 1.01606900698615
"598" 2017-06-28 0.907885625629566
"599" 2017-06-29 1.54401832846436
"600" 2017-06-30 1.34275855081272
"601" 2017-07-01 1.22563441582199
"602" 2017-07-02 1.24164825652916
"603" 2017-07-03 1.86231390456905
"604" 2017-07-04 1.04382233391354
"605" 2017-07-05 1.59933658210391
"606" 2017-07-06 1.53083000515846
"607" 2017-07-07 1.63958850389151
"608" 2017-07-08 2.61700479677912
"609" 2017-07-09 2.24425473689307
"610" 2017-07-10 1.89567183965728
"611" 2017-07-11 2.24076356894557
"612" 2017-07-12 2.48788372667585
"613" 2017-07-13 2.19429142974384
"614" 2017-07-14 6.00442204184923
"615" 2017-07-15 2.28891562549332
"616" 2017-07-16 2.94360469976854
"617" 2017-07-17 3.36942374333011
"618" 2017-07-18 2.48859129770984
"619" 2017-07-19 3.37767119555751
"620" 2017-07-20 3.55088334603963
"621" 2017-07-21 2.48908831686299
"622" 2017-07-22 2.75863552636752
"623" 2017-07-23 3.1440243722198
"624" 2017-07-24 2.41529795315775
"625" 2017-07-25 2.38343270330587
"626" 2017-07-26 1.1022518726103
"627" 2017-07-27 1.12992113870256
"628" 2017-07-28 1.152947185966
"629" 2017-07-29 0.805569759258105
"630" 2017-07-30 0.639724221569475
"631" 2017-07-31 1.40122844904416
"632" 2017-08-01 1.22156627245795
"633" 2017-08-02 0.532665082345142
"634" 2017-08-03 4.43528378436731e-05
"635" 2017-08-04 0.000304834277775656
"636" 2017-08-05 0.685914689494076
"637" 2017-08-06 0.901359934297375
"638" 2017-08-07 0.444842170661677
"639" 2017-08-08 1.02991000344921
"640" 2017-08-09 1.57647376738402
"641" 2017-08-10 1.19576030266419
"642" 2017-08-11 0.844084726408699
"643" 2017-08-12 1.24216783167414
"644" 2017-08-13 1.67650621169723
"645" 2017-08-14 0.928851141162601
"646" 2017-08-15 0.80408985293796
"647" 2017-08-16 0.78664885019287
"648" 2017-08-17 0.86200444146856
"649" 2017-08-18 0.851147506099911
"650" 2017-08-19 0.984908099554956
"651" 2017-08-20 0.802546634265332
"652" 2017-08-21 0.859971909752207
"653" 2017-08-22 0.798480791427589
"654" 2017-08-23 0.802086276865884
