"solarDay" "nll" "iotaPEst" "rhoEst" "DOInitEst" "DO.offset" "Pmax" "optimCode" "R2" "AIC"
"23" 2015-12-01 -127.597724327053 6.38177531392427 3.63256657626076e-25 NA 1.55088627005031e-18 NA 0 0.999974478723397 -191.968944657276
"24" 2015-12-02 -78.3380444015924 6.49388788167284 2.16914569113128 NA 29.3156379324005 NA 0 0.999926981934758 -191.911678901123
"25" 2015-12-03 -78.5005100197938 4.46733393268314e-19 6.92402164268692e-37 NA 4.76972827055611 NA 0 0.999925313394705 -191.911857307901
"26" 2015-12-04 -198.646186022524 1.51620496083794 0.32592088217422 NA 0.0012575080202734 NA 0 0.999993963834976 -191.992822812719
"27" 2015-12-05 -144.455889706655 1.07318840723699 0.208111217113952 NA 0.00586006802407379 NA 0 0.999981295858858 -191.977751944531
"28" 2015-12-06 -160.838466808435 2.21898021985403 0.368169062929644 NA 0.00736209422757439 NA 0 0.999986864099994 -191.984264416872
"29" 2015-12-07 -195.909966869324 1.78641075920589 0.0101517819203604 NA 0.000653188840181097 NA 0 0.999993815591601 -191.992488437921
"30" 2015-12-08 -190.206740153907 2.06627265860826 0.506754012962717 NA 0.0155223623866285 NA 0 0.999993132141635 -191.991617154924
"31" 2015-12-09 -220.053967793837 0.508384638747297 4.20568843927123e-13 NA 3.11780801272251 NA 0 0.999996267967671 -191.995462933457
"32" 2015-12-10 -204.424414823706 2.01708614714702 0.271942271855244 NA 0.00479789354508485 NA 0 0.999995034521596 -191.993840789323
"33" 2015-12-11 -214.970336260972 1.71976853429649 0.22467988573952 NA 0.000732404518244851 NA 0 0.99999607078223 -191.995096699601
"34" 2015-12-12 -138.291749816728 1.88226991543892 0.244753422422518 NA 0.0105701573353458 NA 0 0.999980776218217 -191.975916578173
"35" 2015-12-13 -158.535502566327 3.46353089343142 0.263837405980055 NA 0.136936668527554 NA 0 0.999987768421368 -191.984483991151
"36" 2015-12-14 -154.692595347508 0.505628366295997 0.240330998788488 NA 0.00237459502065748 NA 0 0.999986237816774 -191.98286389965
"37" 2015-12-15 -186.23636242901 1.11024038854224 0.435659039521789 NA 3.97276689933686 NA 0 0.999992756804968 -191.991013386429
"38" 2015-12-16 -108.678094275515 1.32320272067286e-22 2.04458115132059e-44 NA 5.80813370876542 NA 0 0.999963715879317 -191.955045490904
"39" 2015-12-17 -157.339360603095 4.57249043373702 1.3341087232268e-13 NA 0.000288803719308839 NA 0 0.999986888612646 -191.983630389893
"40" 2015-12-18 -131.304937463946 2.01804105702866 1.10785423975835 NA 4.18553923971397 NA 0 0.999976559183798 -191.9712353611
"41" 2015-12-19 -93.8831948476547 2.12282362553655e-05 0.230916614562875 NA 0.00625056971034282 NA 0 0.999943640804227 -193.932815240917
"42" 2015-12-20 -159.205434822206 0.86464304211577 0.0729896672811542 NA 0.00155661178270786 NA 0 0.999985959589732 -191.983480260829
"43" 2015-12-21 -25.7395249821455 4.16591483190606e-09 5.03306823622545e-63 NA 1.15146200065447e-28 NA 0 0.99977918550705 -191.736697165654
"44" 2015-12-22 -98.9901844631574 5.48006506149059 4.15793488465793e-05 NA 0.842425303006511 NA 0 0.999954566391865 -191.944296324859
"45" 2015-12-23 -99.2093133795411 33.4737358708113 9.04502096291286 NA 137.831655325055 NA 0 0.999954863123763 -191.944295448899
"46" 2015-12-24 -101.927132774757 9.36691987136249 0.235713213485248 NA 0.000738590693951077 NA 0 0.999958615531291 -191.947484399417
"47" 2015-12-25 -71.8691993068474 13.680725200319 0.968790067280025 NA 0.00261463160037242 NA 0 0.999922717027672 -191.90375037658
"48" 2015-12-26 -73.569344344734 7.7294663986076 0.000529179558818002 NA 4.64769073802812 NA 0 0.999925744247499 -191.906871694342
"49" 2015-12-27 -93.0752815118918 2.84986594971892 0.205169519662522 NA 0.000290105883451635 NA 0 0.999951091419074 -191.938435350644
"50" 2015-12-28 -215.615696030341 5.09739520367987 0.672976597541853 NA 4.54544802376651 NA 0 0.999996018002702 -191.99509452751
"51" 2015-12-29 -70.2685078418948 8.82374593758552 3.61983871445824 NA 16.0659768218938 NA 0 0.999921987392886 -191.901939057552
"52" 2015-12-30 -108.230925019304 7.07785724698519 0.769778479119761 NA 8.71383414169712 NA 0 0.999963856711186 -191.954994985045
"53" 2015-12-31 -176.415074580212 3.39297818565436 0.336616719051119 NA 0.00107509432624895 NA 0 0.999991312180366 -191.989200822328
"54" 2016-01-01 -97.6827820981146 3.05630681260885 1.00996272959118 NA 2.08061786275686 NA 0 0.999952568049859 -191.942094063952
"55" 2016-01-02 -128.543657137756 0.184839603041204 1.73194183946174 NA 23.0285796971385 NA 0 0.99997338449826 -191.968585562685
"56" 2016-01-03 -222.197465533976 1.15109281404594 9.7203893782408e-05 NA 0.00102714024014252 NA 0 0.999996331158729 -191.99560824469
"57" 2016-01-04 -266.624290269569 0.864081693891823 0.40760279491478 NA 7.55389654772089 NA 0 0.99999859269766 -191.998287567373
"58" 2016-01-05 -146.362764296289 2.37258406710623e-21 4.12421161407767e-50 NA 7.29548673421471 NA 0 0.999983524336628 -191.97953014229
"59" 2016-01-06 -208.102229437999 0.360743983640985 3.88108744379863 NA 86.427485356324 NA 0 0.999995573388489 -191.994411151719
"60" 2016-01-07 -227.535471380413 0.879036678471569 1.84362872172365 NA 38.5087214062943 NA 0 0.999997120453184 -191.996319753446
"61" 2016-01-08 -127.167399988474 2.04766853203186e-07 3.39531172997361e-13 NA 5.69014210833099e-17 NA 0 0.999976641075756 -191.970322777863
"62" 2016-01-09 -222.412728178833 4.37587284707541 3.07346338241664e-07 NA 6.15743129591655e-05 NA 0 0.999996848744262 -191.995940376809
"63" 2016-01-10 -121.669217339376 2.38495227639739e-21 3.95690254786718e-30 NA 1.58729364683875e-15 NA 0 0.999974491383664 -191.966994622451
"64" 2016-01-11 -232.584187521622 0.561887769822764 0.119946437018932 NA 1.66922433192576 NA 0 0.999997493968448 -191.996739705953
"65" 2016-01-12 -240.615352779702 0.520646403056344 1.51691216417337e-05 NA 2.37341836152475 NA 0 0.999997909035288 -191.997259688443
"66" 2016-01-13 -150.684412712163 8.28960487671345e-22 5.73702834760463e-43 NA 7.34447953173054 NA 0 0.999986770766237 -191.982409208671
"67" 2016-01-14 -179.544526585031 6.60645750089313e-06 0.00028306395104032 NA 2.97168153797878 NA 0 0.999992834317025 -191.990410539717
"68" 2016-01-15 -192.208250544666 1.43901153981619 0.00011374913856552 NA 0.591528018322841 NA 0 0.999994632517248 -191.992720682107
"69" 2016-01-16 -262.536681000404 0.00429550581250236 0.000941499954802406 NA 1.87239499419233 NA 0 0.9999987576288 -191.998318968355
"70" 2016-01-17 -220.708316082867 0.532114870601472 9.03461925989662e-05 NA 1.53114989250003 NA 0 0.999997053616635 -191.996000306071
"71" 2016-01-18 -117.889110091284 1.61292733560131e-05 2.36828261978936e-10 NA 8.4017177375394 NA 0 0.999975672262771 -191.966619834777
"72" 2016-01-19 -178.927688808225 8.19019796753323e-05 2.15351669935455e-05 NA 3.12416519542495 NA 0 0.999993408629547 -191.990751232912
"73" 2016-01-20 -100.264678455365 1.04167428662983e-29 3.19219783479535e-40 NA 7.88842177562904e-07 NA 0 0.999966553925323 -191.95292996361
"74" 2016-01-21 -169.231589285537 2.41548124558598e-25 4.2334344655857e-26 NA 1.5 NA 0 0.999992101625452 -191.988820763433
"75" 2016-01-22 -185.287568716355 1.81690195445218e-29 2.22390322470361e-32 NA 1.5 NA 0 0.999994293519414 -191.991943759214
"76" 2016-01-23 -194.844844238801 3.13483218761376e-28 2.98981428923288e-25 NA 1.5 NA 0 0.999995511418573 -189.993724886589
"77" 2016-01-24 -134.965075184013 9.12757683426268e-25 2.9509433937664e-29 NA 1.5 NA 0 0.999983724108545 -191.977116364881
"78" 2016-01-25 -147.813361426941 0.311967335974313 0.340728032223149 NA 1.5 NA 0 0.999987513046577 -191.982435213846
"79" 2016-01-26 -261.149310195677 1.41058437038193 0.123117038558659 NA 1.5 NA 0 0.999998802712932 -191.998325010086
"80" 2016-01-27 -21.0139004546686 1.03836520132788e-19 8.04377654734044e-38 NA 1.5 NA 0 0.999823188327818 -191.755203718607
"81" 2016-01-28 -77.2101906607116 0.000356591243082053 0.167032904889316 NA 1.5 NA 0 0.999946467683265 -191.924602733992
"82" 2016-01-29 -131.511531395557 4.49080513869599e-15 4.50506137074017e-10 NA 1.5 NA 0 0.999982700268421 -191.975498450891
"83" 2016-01-30 -166.196041414432 9.88737001662282e-24 3.25712797198637e-24 NA 1.5 NA 0 0.999991574364726 -191.988082585577
"84" 2016-01-31 -167.053979897736 1.03136739045337e-05 0.0717064261630203 NA 1.5 NA 0 0.999991655000867 -191.988199544317
"85" 2016-02-01 -128.57925683479 6.72941508794074e-26 6.37947879811875e-24 NA 1.5 NA 0 0.999981349158667 -191.97371898849
"86" 2016-02-02 -126.836571799295 9.21710462700334e-18 7.21082733962596e-12 NA 1.5 NA 0 0.999980768082905 -191.972881409391
"87" 2016-02-03 -133.454461005826 2.44391352616704e-47 1.49870944488337e-105 NA 1.5 NA 0 0.999983369306379 -191.976490038143
"88" 2016-02-04 -74.9488555089154 6.44730002609532e-05 0.263985001979424 NA 1.5 NA 0 0.999942769476206 -191.919030565533
"89" 2016-02-05 -167.846786095611 2.66507145223456e-05 0.380082432377073 NA 1.5 NA 0 0.999991275324269 -191.988075147259
"90" 2016-02-06 -125.387167291095 2.78272070817691e-20 1.57924132196839e-15 NA 1.5 NA 0 0.999978546489033 -191.970925575644
"91" 2016-02-07 -221.408745017861 0.0531320078332766 0.2236352703313 NA 1.5 NA 0 0.999997024540704 -191.996012148085
"92" 2016-02-08 -111.794237156834 1.36878835498098e-25 1.78731007834228e-27 NA 1.5 NA 0 0.999970640748444 -191.960863812348
"93" 2016-02-09 -172.627602016827 4.71106638046832e-20 5.31824197580788e-15 NA 1.5 NA 0 0.999991814199741 -191.988965796242
"94" 2016-02-10 -157.920382364418 0.38715195409911 0.0692843416438229 NA 1.5 NA 0 0.999989437625377 -189.985854901062
"95" 2016-02-11 -178.965346477865 0.971997247000531 6.92781458559595e-06 NA 1.5 NA 0 0.999993349746673 -191.9907033079
"96" 2016-02-12 -83.615566200531 4.76016611957826e-15 3.79425644852363e-09 NA 1.5 NA 0 0.999951787921833 -191.932172829626
"97" 2016-02-13 -156.133731954052 0.998377083730982 1.09490841104716e-06 NA 1.5 NA 0 0.999989630406625 -191.985320615366
"98" 2016-02-14 -57.7385872893038 2.75263281650174e-25 2.24990413099722e-49 NA 1.5 NA 0 0.999921902838981 -191.887659642952
"99" 2016-02-15 -117.140805375953 8.62132968284048e-30 4.21203458028133e-33 NA 1.5 NA 0 0.999977314124567 -191.967235289216
"100" 2016-02-16 -139.533333129932 1.25991042798563e-16 1.70697517440036e-15 NA 1.5 NA 0 0.999985923205759 -191.979558714122
"101" 2016-02-17 -115.22956221952 4.07836366892999e-05 0.152261200944269 NA 1.5 NA 0 0.999976262670063 -191.966182194758
"102" 2016-02-18 -130.385848013852 4.68084531375317e-06 0.251737727884242 NA 1.5 NA 0 0.999982134356454 -191.974790416087
"103" 2016-02-19 -121.553867258706 0.523496936261906 0.294482361420186 NA 1.5 NA 0 0.99997809516721 -191.969577869999
"104" 2016-02-20 -90.8072437270307 4.50766721337672e-27 9.26297220918576e-42 NA 1.5 NA 0 0.999958334005613 -191.942045795056
"105" 2016-02-21 -92.8571062692758 4.85491075766492e-10 7.6193557296609e-06 NA 7.20366778792362e-05 NA 1 0.999960792269041 -191.944382684258
"106" 2016-02-22 -166.833086329175 0.905932604423496 0.19723742351093 NA 0.0434379806752384 NA 0 0.999991538939474 -191.988188203588
"107" 2016-02-23 -157.234100961695 1.06891222719156e-17 7.86499242507464e-25 NA 7.32884402867714e-20 NA 0 0.999989887596918 -189.986083623374
"108" 2016-02-24 -142.903922325257 1.99152563134119 0.522299817549 NA 0.000893979810650632 NA 0 0.999985367800245 -191.980042498644
"109" 2016-02-25 -58.6101742461851 1.28511838383376e-20 7.78398637409717e-36 NA 1.00675398948312e-12 NA 0 0.999912565397104 -191.882149656957
"110" 2016-02-26 -172.669274370408 9.98303992562058e-23 7.5724509124992e-29 NA 2.6725720987376 NA 0 0.99999192576595 -191.989062098606
"111" 2016-02-27 -172.442773903121 3.66258485354228e-05 8.84612589075797e-08 NA 4.10696185373517 NA 0 0.999991935200178 -191.989066697988
"112" 2016-02-28 -188.295900089933 0.395380760324297 0.437205451546045 NA 6.54979916862984 NA 0 0.999994228927872 -191.992176133971
"113" 2016-02-29 -237.944279048114 0.313144229764595 1.04902626783381 NA 17.026895939678 NA 0 0.99999793919399 -191.99720684309
"114" 2016-03-01 -119.843351534019 1.15597708281656e-20 3.46202545939307e-27 NA 2.70120980844619 NA 0 0.999975845609068 -191.967342836322
"115" 2016-03-02 -218.575797386614 0.0364083496094174 0.0890104354058235 NA 2.69488271458703 NA 0 0.999996858582818 -191.995772745832
"116" 2016-03-03 -172.644933064978 0.735138001096577 0.0802098171474948 NA 0.00402450739968391 NA 0 0.999991826677643 -191.989027941508
"117" 2016-03-04 -217.444757476573 0.324332284654528 0.643920634286538 NA 10.8112095652402 NA 0 0.999996796428213 -191.995681659494
"118" 2016-03-05 -95.5476589805452 1.01882015291215 0.200411102151156 NA 0.0128940521185934 NA 1 0.999960749988938 -189.947545668058
"119" 2016-03-06 -133.014475034342 6.58095192830367e-21 5.27043316233638e-25 NA 2.77678402195691 NA 0 0.999981493497395 -191.975093516226
"120" 2016-03-07 -142.671759360513 1.52566678754762 0.515347866591748 NA 0.0355129439941823 NA 0 0.999985131154545 -191.979727158363
"121" 2016-03-08 -165.427102320642 1.43595088769228 6.48744785333494 NA 102.616678640841 NA 0 0.999990495050733 -191.98725545486
"122" 2016-03-09 -17.9428881684732 1.0192557322539 3.41576303794542e-06 NA 3.41035423067547e-05 NA 0 0.999794011478819 -191.725634543985
"123" 2016-03-10 -59.5715506052143 4.02117991304259 3.25585556554555 NA 12.85932127976 NA 0 0.999911861024716 -191.883403315261
"124" 2016-03-11 -85.3578878916087 1.3857358446991 0.00359380755868884 NA 0.10734355529329 NA 0 0.999944600723444 -191.928481138458
"125" 2016-03-12 19.7941767893697 2.27847115931441 1.99291423018916e-10 NA 9.03432111872807e-06 NA 0 0.999494288405626 -191.375199957315
"126" 2016-03-13 -39.2990082553866 10.469180441181 0.646555072499525 NA 0.0037049560975173 NA 0 0.99984577160835 -191.804631511403
"127" 2016-03-14 9.92774324256497 12.4319496453751 0.966791901138662 NA 0.00212192737851421 NA 0 0.999558574285818 -191.470577519006
"128" 2016-03-15 -37.3359991363554 0.000395645748927359 11.3226039048619 NA 47.1260575166186 NA 0 0.999829433320092 -189.798460676951
"129" 2016-03-16 51.1951248051588 4.28347082551308 1.3431013612215 NA 0.0556164768158969 NA 0 0.998939658373058 -190.759694045324
"130" 2016-03-17 17.3283333893386 4.12278754390162 1.44898462567136 NA 0.000583248015249834 NA 0 0.999486342707461 -191.39084021928
"131" 2016-03-18 -150.911427659407 0.636561851025421 1.21228933242402 NA 5.80768084140982 NA 0 0.99998386788951 -191.98066990916
"132" 2016-03-19 -211.042409666712 5.14505221650544 0.0024968778937786 NA 1.71984782012225 NA 0 0.999995392567316 -191.994463444981
"133" 2016-03-20 -175.53382549513 3.13345052960642 6.29257208265896e-05 NA 2.07589784927553 NA 0 0.999990858118234 -191.988713015636
"134" 2016-03-21 -167.812725801048 0.13356621642938 1.14138045113394e-05 NA 3.35147292541779 NA 0 0.999989590296862 -191.986970605113
"135" 2016-03-22 -148.314758388656 1.45442258700532 0.405873405636144 NA 0.00194261692516892 NA 0 0.999985168215206 -191.980868350549
"136" 2016-03-23 NA NA NA NA NA NA NA NA NA
"137" 2016-03-24 -144.207879391945 0.997394455036625 1.04988023090302 NA 4.48455882423664 NA 0 0.999983841357759 -191.979376382753
"138" 2016-03-25 -122.03735428408 2.8160423042929e-06 1.25169826702638 NA 4.87544785264647 NA 0 0.99997312243016 -189.966840400361
"139" 2016-03-26 -101.84429803921 2.59529195535987 1.84816126390719 NA 8.16292011471408 NA 0 0.99995874049106 -191.948372701371
"140" 2016-03-27 -132.777881666108 0.0035373893809958 2.5237676605228 NA 11.9475152281811 NA 0 0.999978205828324 -191.973014884344
"141" 2016-03-28 -82.7383086975739 0.375668974562744 6.55625921876432e-05 NA 1.98807642168024 NA 0 0.999936479658516 -191.924089911286
"142" 2016-03-29 -239.914315956775 3.34507463903437e-05 0.00345886836258515 NA 2.64873163369314 NA 0 0.999997557004964 -191.997020577793
"143" 2016-03-30 -126.240506145422 1.04287613348186 1.00389053913998 NA 4.78754433950667 NA 0 0.999974608110311 -191.968830766705
"144" 2016-03-31 -202.173155981984 4.28254568110552 0.36678832134296 NA 2.37984207485294 NA 0 0.999994700986687 -191.993520148448
"145" 2016-04-01 -93.6012383003694 1.74981063035612 2.11158588374998 NA 6.22082852699336 NA 0 0.999947237991641 -191.93684234464
"146" 2016-04-02 -177.878714745422 1.15302335566777 2.26356733771405 NA 6.81784734208213 NA 0 0.999990644224148 -191.988865001431
"147" 2016-04-03 -210.127336218982 0.405296992847658 0.000211563008140694 NA 1.74973673627929 NA 0 0.999995183801871 -191.994316326356
"148" 2016-04-04 -165.505307994963 1.12227800833808 0.0633120045421613 NA 0.134579146304354 NA 0 0.99998838651453 -189.986294207289
"149" 2016-04-05 -238.764265065322 0.127156895830195 0.48481718950354 NA 4.79738626495849 NA 0 0.99999735351578 -191.996860114236
"150" 2016-04-06 -219.711551267865 0.285583444934638 0.564472822788664 NA 4.61598434868534 NA 0 0.999996196366243 -191.995388673004
"151" 2016-04-07 -253.794286989327 0.670378184615722 0.57885458963555 NA 4.25650530070052 NA 0 0.999998145236114 -191.997750970975
"152" 2016-04-08 -186.347358152648 0.0360315622803304 1.23236360888978 NA 10.9418899607973 NA 0 0.999992389162929 -191.990806303655
"153" 2016-04-09 -240.016317305081 0.184433959639054 0.994021754477814 NA 9.35010580665818 NA 0 0.999997529358414 -191.997001089815
"154" 2016-04-10 -185.373833295496 0.486763391134485 3.87259342996943e-07 NA 4.69069258221342e-05 NA 0 0.999992356562943 -191.990683796563
"155" 2016-04-11 -208.398900504025 0.378194685919315 1.7379378278025e-06 NA 1.45671352748133 NA 0 0.999995336198858 -191.994275785136
"156" 2016-04-12 -215.310375635592 0.124506339387766 0.124586343048829 NA 2.69813948305429 NA 0 0.999995892529886 -191.995006919223
"157" 2016-04-13 -137.691599868428 1.0630154762964 1.76969323127379 NA 7.73858756142776 NA 0 0.999979516191203 -191.974945649429
"158" 2016-04-14 -104.134431092188 0.788553382368662 1.64969168663052 NA 7.55952306479029 NA 0 0.999958785298411 -191.949801135161
"159" 2016-04-15 -167.418537666942 0.0874635322791962 0.0628108784339776 NA 2.31308959640451 NA 0 0.99998919995411 -189.987042500059
"160" 2016-04-16 -196.977363138131 0.0656466197518496 3.82029307546301e-05 NA 1.95359592022517 NA 0 0.999993852755945 -191.992637593607
"161" 2016-04-17 -155.971035167102 0.262398600929839 0.384459239224576 NA 2.6836353636725 NA 0 0.99998511736653 -191.982466965101
"162" 2016-04-18 -169.369418258954 0.0327743397426529 7.58182140819982e-05 NA 1.95497072360565 NA 0 0.999988203018708 -191.98625637794
"163" 2016-04-19 -164.706606533476 4.54687611493178e-06 1.26962335034685e-05 NA 2.25334947062361 NA 0 0.999986365620479 -191.984571266334
"164" 2016-04-20 -74.1330638129717 0.00010860406166555 3.68706845704658 NA 11.3657141766758 NA 0 0.999910236503005 -191.900316996556
"165" 2016-04-21 -60.9656432668588 2.40858597305472 6.16369480470876e-05 NA 0.028670916319789 NA 0 0.999883050471058 -191.869213599356
"166" 2016-04-22 -206.509802922465 0.225233222439075 2.89425896366264e-05 NA 1.72237094197767 NA 0 0.999994073770299 -191.993422344208
"167" 2016-04-23 -235.65215097499 0.0254413698551183 0.000160656457081753 NA 2.36159793030092 NA 0 0.999996710434445 -191.996377903861
"168" 2016-04-24 -144.616777186443 0.450320925568893 0.00124424122686046 NA 1.53362185336709 NA 0 0.999978376684782 -191.976039767047
"169" 2016-04-25 -175.17326437528 0.395810851935423 0.259888390172707 NA 2.01684853266674 NA 0 0.999988417400385 -191.987253851538
"170" 2016-04-26 -147.478699609716 0.602118813538164 0.000369079690063147 NA 1.38360307676966 NA 0 0.999979362582209 -189.977980141979
"171" 2016-04-27 -131.869710797977 1.72681504537701 5.67535562405961 NA 14.7238242703902 NA 0 0.999969934604273 -191.96803002126
"172" 2016-04-28 -22.6541380483333 1.71992097056352 8.92096863756445e-05 NA 1.05749837981059 NA 0 0.999711067884746 -191.691750922147
"173" 2016-04-29 -62.9707342087739 1.15167053138153 6.68331272335056 NA 15.4678545958518 NA 0 0.999872784813448 -191.868061404202
"174" 2016-04-30 -46.0359855402507 0.0220552879229468 14.0714309972013 NA 37.2100897427268 NA 0 0.999820114747857 -191.811643325805
"175" 2016-05-01 -32.755400639485 2.44400230384849 0.000177947355600667 NA 0.348443398648277 NA 0 0.999773867066178 -191.757555415119
"176" 2016-05-02 -113.037837953841 1.2069515435645 0.594167141245113 NA 1.97261259984653 NA 0 0.999956311926667 -191.952751237696
"177" 2016-05-03 -84.7298139539062 0.859639546233011 4.94912796451963e-05 NA 1.90887816931732 NA 0 0.99991898242337 -191.91543792296
"178" 2016-05-04 -77.0071334645348 1.80941743500152 2.50470705189937 NA 6.158602789855 NA 0 0.999906314161561 -191.900672861264
"179" 2016-05-05 -233.68475799569 1.89279457108045 0.751197190668638 NA 4.19663274135632 NA 0 0.999996449932613 -191.996153685471
"180" 2016-05-06 -201.823257922738 1.34266021407263 0.894232554364709 NA 4.04571489859137 NA 0 0.999993315946654 -191.992672504284
"181" 2016-05-07 -134.342821392792 0.628222987565907 0.608934579301782 NA 3.520755250894 NA 0 0.999973234082407 -191.9703629578
"182" 2016-05-08 -136.655794155143 0.633031117603572 2.65088347535113 NA 7.47626490306164 NA 0 0.999974268595129 -191.971737318362
"183" 2016-05-09 -118.331693723005 2.47062309414035 0.986222174304866 NA 3.04323196385367 NA 0 0.999963265404664 -191.958941351128
"184" 2016-05-10 -89.9363787921051 2.53604737153854 0.00260864484240231 NA 0.0940771193786724 NA 0 0.999934679242398 -189.928701751015
"185" 2016-05-11 -111.313808358237 2.12443170439091 0.0679094098869751 NA 0.00314974701145802 NA 0 0.99995634730074 -191.952435294032
"186" 2016-05-12 -11.7493193184529 2.22447942990982 0.000207737421970612 NA 0.81635475636843 NA 0 0.999650601969257 -191.619203617967
"187" 2016-05-13 -149.262407949494 0.333129748505387 0.000115443402136495 NA 2.425035688607 NA 0 0.999978877356669 -191.977520598802
"188" 2016-05-14 -88.4022059312435 1.11302117125561 0.00069651307634311 NA 2.18799532310751 NA 0 0.99992712485431 -191.922661183083
"189" 2016-05-15 -151.245540553127 0.547564124529573 1.73185218589027 NA 6.90228447252371 NA 0 0.999981105443391 -191.979243924638
"190" 2016-05-16 -223.842516473508 0.669546499519939 1.20074760885598 NA 6.01617918354762 NA 0 0.999995936670522 -191.995451732229
"191" 2016-05-17 -180.562420432204 1.64634409286767 9.35002241292949e-05 NA 1.36908868342216 NA 0 0.999990010800035 -191.988855245227
"192" 2016-05-18 -214.054184731581 3.57197830802781 1.93750522738441e-08 NA 0.620405133935348 NA 0 0.999995058528018 -191.994445565918
"193" 2016-05-19 -184.451293348905 1.38977872088691 2.44112404096754 NA 12.8056065335335 NA 0 0.999990984095525 -191.989825996863
"194" 2016-05-20 -182.255925917364 1.39505903093565 3.49318499600863 NA 16.6996657154446 NA 0 0.999990774534981 -191.989432790449
"195" 2016-05-21 -144.998053586156 1.71566244273986 3.35198735859118e-05 NA 0.395218063836957 NA 0 0.99997984159952 -191.977019404172
"196" 2016-05-22 -183.337912215264 0.555313865315539 0.0932875136385581 NA 2.62040065313686 NA 0 0.999990827510128 -191.989550447819
"197" 2016-05-23 -177.145732420727 0.653353712665801 0.000224093870202856 NA 2.07082920859203 NA 0 0.999989560118498 -191.988219225383
"198" 2016-05-24 -130.904085651676 0.678849355266663 9.09014066435588e-05 NA 1.52676142999859 NA 0 0.999972470397058 -191.969039843134
"199" 2016-05-25 -76.2911233290283 2.17233266159062 5.51450130711832 NA 12.3695241170193 NA 0 0.999913989693552 -191.902806748328
"200" 2016-05-26 -30.9624080124091 3.78783722650072 0.46823466194383 NA 0.0110674465536348 NA 0 0.999772731106441 -191.747901643146
"201" 2016-05-27 3.19997986833715 3.60485234298563 0.339468925917057 NA 0.00040462825102392 NA 0 0.999557229012734 -191.494947413384
