"solarDay" "GPP" "R"
"1" 2018-08-29 1.46382171365112 -1.13636190872896
"2" 2018-08-30 1.12932835390233 -1.29032578536649
"3" 2018-08-31 2.17401692898449 -0.535571060823061
"4" 2018-09-01 1.82432591287328 0.1550162099073
"5" 2018-09-02 1.83240316277923 0.0472809940472894
"6" 2018-09-03 1.52166125586148 -0.292714307591884
"7" 2018-09-04 1.36905472692233 -0.418418457983161
"8" 2018-09-05 2.146186635946 0.213146065774119
"9" 2018-09-06 1.320210694354 -0.121435214393691
"10" 2018-09-07 1.77323038133727 -0.163154983680752
"11" 2018-09-08 2.23222394747884 0.937563865519075
"12" 2018-09-09 1.48979800719225 1.45067895247383
"13" 2018-09-10 1.30953915441747 1.55018229503089
"14" 2018-09-11 1.85750457205028 0.58430289473613
"15" 2018-09-12 1.60584473092445 -0.0736608947720847
"16" 2018-09-13 2.2197246286772 0.233819817610047
"17" 2018-09-14 1.4995281281219 0.828034670601481
"18" 2018-09-15 1.76698689323206 1.57213711315392
"19" 2018-09-16 1.08918473561803 1.88522024058011
"20" 2018-09-17 1.20179950513902 1.3144785663042
"21" 2018-09-18 2.59452399462704 1.14792744246109
"22" 2018-09-19 3.03733042558143 1.3202295677982
"23" 2018-09-20 2.14004704372657 0.067696081634744
"24" 2018-09-21 1.63293308669511 -0.0896854354439688
"25" 2018-09-22 0.80442577770281 0.202692690160728
"26" 2018-09-23 1.30496188216489 1.27742742046524
"27" 2018-09-24 NA NA
"28" 2018-09-25 NA NA
"29" 2018-09-26 NA NA
"30" 2018-09-27 NA NA
"31" 2018-09-28 NA NA
"32" 2018-09-29 NA NA
"33" 2018-09-30 NA NA
"34" 2018-10-01 NA NA
"35" 2018-10-02 0.551579471747429 -0.794257489101788
"36" 2018-10-03 0.586750207369861 -0.893110164687329
"37" 2018-10-04 0.723701420330389 -0.74927420095344
"38" 2018-10-05 1.9035771687326 -0.503707437206553
"39" 2018-10-06 2.33312488247283 0.232765399894838
"40" 2018-10-07 1.55197516842398 0.376169534032224
"41" 2018-10-08 1.63113514490972 -0.0247580050869972
"42" 2018-10-09 1.28628448221855 0.265306252186775
"43" 2018-10-10 0.365187757998489 1.08155669108526
"44" 2018-10-11 0.432148183764777 2.2404195894509
"45" 2018-10-12 1.43245023215357 2.94012686613611
"46" 2018-10-13 1.33445811125917 2.15617506459317
"47" 2018-10-14 0.0934713071740036 0.970553297193657
"48" 2018-10-15 -0.309334749559577 0.397553464468239
"49" 2018-10-16 -0.426503959650107 1.06831208446055
"50" 2018-10-17 0.0863229606399503 0.879949887593161
"51" 2018-10-18 0.700823152849893 0.881880594862941
"52" 2018-10-19 -0.000306614544820588 0.143614403866832
"53" 2018-10-20 -0.329111708808124 0.100849326571372
"54" 2018-10-21 1.84254012962034 1.63495555813677
"55" 2018-10-22 0.0835516961626763 0.312664269696823
"56" 2018-10-23 -0.492127119565389 -0.60889497782009
"57" 2018-10-24 0.657357275177444 0.640202142404018
"58" 2018-10-25 0.117346610332292 0.776205273491943
"59" 2018-10-26 0.208897085770261 0.0646206888017719
"60" 2018-10-27 0.516841347958812 0.518029105695797
"61" 2018-10-28 0.385001643783685 0.443120631194835
"62" 2018-10-29 1.17402283330658 0.681219759323142
"63" 2018-10-30 0.281141642310061 0.348805672281216
"64" 2018-10-31 -0.756141742758023 -0.72288415831592
"65" 2018-11-01 -0.449983936882886 -0.417188041544159
"66" 2018-11-02 -0.0731021488678733 0.00427895144258024
"67" 2018-11-03 0.657836600703158 0.575727253571474
"68" 2018-11-04 0.482860916436615 0.734788048457789
"69" 2018-11-05 1.08102759260318 0.91138537551011
"70" 2018-11-06 1.09814775694121 1.12521434120942
"71" 2018-11-07 0.479088159772981 0.672117448584232
"72" 2018-11-08 -0.38761711382644 -0.130253704482366
"73" 2018-11-09 -0.0934256202780308 0.363800659363447
"74" 2018-11-10 0.836125208460415 0.849208301028703
"75" 2018-11-11 0.235020799943803 0.0929018256860044
"76" 2018-11-12 0.213959933778873 0.0852942956754066
"77" 2018-11-13 0.17392293302619 0.138743994327157
"78" 2018-11-14 0.197114813072245 0.0722491520937198
"79" 2018-11-15 0.0784052372043949 -0.197098301179388
"80" 2018-11-16 0.332416448470294 0.0979767620544472
"81" 2018-11-17 0.412626626002256 0.369031314858506
"82" 2018-11-18 -0.0725736424668364 -0.0407390229869524
"83" 2018-11-19 0.792780218607447 -0.162431578714717
"84" 2018-11-20 0.452146868482725 0.308347840383428
"85" 2018-11-21 0.449633286305422 0.492178145700775
"86" 2018-11-22 0.499880159606596 0.458881914584282
"87" 2018-11-23 0.128094037663763 0.236285570759667
"88" 2018-11-24 0.223905111342282 0.0101014546328205
"89" 2018-11-25 0.0897896119699667 0.133332268007096
"90" 2018-11-26 0.317058142162229 0.0771090937051701
"91" 2018-11-27 0.271374703693728 -0.0209554380805782
"92" 2018-11-28 0.279619108827376 -0.0813269414923747
"93" 2018-11-29 0.270942490164136 -0.0571926991385118
"94" 2018-11-30 0.414941302730689 0.157090455453043
"95" 2018-12-01 0.194574254927094 0.297310336095211
"96" 2018-12-02 -0.128322928192915 -0.0212470366939825
"97" 2018-12-03 -0.00555454222344594 -0.0965763571380829
"98" 2018-12-04 0.153217875413404 0.153893595080947
"99" 2018-12-05 0.197726919643337 0.144581555925479
"100" 2018-12-06 0.330001661398243 0.219989700724825
"101" 2018-12-07 0.397731210404939 0.262758035202225
"102" 2018-12-08 0.449588876220726 0.269006529795231
"103" 2018-12-09 0.103657337311223 0.113595157674526
"104" 2018-12-10 0.117723869123282 -0.0981116575052299
"105" 2018-12-11 0.0511733308360236 -0.0902084200345942
"106" 2018-12-12 0.105065725617308 -0.10219655328629
"107" 2018-12-13 0.130487461456784 -0.0233519554724825
"108" 2018-12-14 0.265412092038464 0.236062838985219
"109" 2018-12-15 0.219431691584828 0.537257176548841
"110" 2018-12-16 0.253812166251978 0.374142571603821
"111" 2018-12-17 -0.0103106628151838 0.200924484008696
"112" 2018-12-18 0.288568276531794 0.214828697822411
"113" 2018-12-19 0.0574620682325164 0.0610377116625325
"114" 2018-12-20 0.226115652082243 0.13229798189676
"115" 2018-12-21 0.130684891034766 0.34595102113123
"116" 2018-12-22 0.408879594129633 0.349072242148456
"117" 2018-12-23 0.31175971825575 0.267266001749384
"118" 2018-12-24 0.328163981450546 0.200532508070314
"119" 2018-12-25 0.347805391754611 0.204864542815807
"120" 2018-12-26 0.0725824236581208 0.0992138456050675
"121" 2018-12-27 0.279523063704707 0.0591746302867986
"122" 2018-12-28 0.402067392538804 0.315380011706909
"123" 2018-12-29 0.591542950580776 0.482297279453528
"124" 2018-12-30 0.722661629934985 0.552271012082005
"125" 2018-12-31 0.465192007139081 0.598257171723432
"126" 2019-01-01 0.671775664895301 0.515162626248459
"127" 2019-01-02 0.334583281619229 0.304411993194459
"128" 2019-01-03 0.537227525090949 0.273046378102406
"129" 2019-01-04 0.330599921794819 0.390195924552146
"130" 2019-01-05 0.258615249119336 0.29856889976908
"131" 2019-01-06 0.346082292984444 0.268685781855714
"132" 2019-01-07 0.188498636759659 0.284293902812667
"133" 2019-01-08 0.0724552597921006 0.102941461891518
"134" 2019-01-09 0.327994866041615 0.0377214970847164
"135" 2019-01-10 0.24187893928119 -0.0647996743050242
"136" 2019-01-11 0.254858802582435 -0.0223905975774029
"137" 2019-01-12 0.0449362315301734 -0.0283297179168917
