"solarDay" "GPPFit"
"85" 2018-11-21 0.330332507969124
"86" 2018-11-22 0.395963159251381
"87" 2018-11-23 3.94163975992318e-33
"88" 2018-11-24 0.230199699081711
"89" 2018-11-25 0.218568773189558
"90" 2018-11-26 0.292139082070835
"91" 2018-11-27 0.22455779246096
"92" 2018-11-28 0.255291829550199
"93" 2018-11-29 5.38615447765469e-07
"94" 2018-11-30 0.449205280161503
"95" 2018-12-01 2.2383906243956e-06
"96" 2018-12-02 2.99394945622752e-22
"97" 2018-12-03 0.00762421046331532
"98" 2018-12-04 9.36661200260751e-19
"99" 2018-12-05 1.2100584454092e-30
"100" 2018-12-06 0.36274155709633
"101" 2018-12-07 0.384871244766078
"102" 2018-12-08 0.43765875669035
"103" 2018-12-09 0.0185762009218131
"104" 2018-12-10 0.0316415499371654
"105" 2018-12-11 0.0868101434170764
"106" 2018-12-12 0.225449186869654
"107" 2018-12-13 0.0438491586390787
"108" 2018-12-14 0.351019257197795
"109" 2018-12-15 0.122337832658105
"110" 2018-12-16 1.04456599369035e-19
"111" 2018-12-17 NA
"112" 2018-12-18 0.201949247483264
"113" 2018-12-19 0.138433001252948
"114" 2018-12-20 0.25203620997137
"115" 2018-12-21 0.240345303141484
"116" 2018-12-22 6.30777802328132e-13
"117" 2018-12-23 0.293290712909489
"118" 2018-12-24 0.233145533917037
"119" 2018-12-25 0.441613581935596
"120" 2018-12-26 0.178317174724029
"121" 2018-12-27 0.232958090248135
"122" 2018-12-28 0.356556727024628
"123" 2018-12-29 0.451098393420388
"124" 2018-12-30 0.782119060538645
"125" 2018-12-31 0.0842935535220343
"126" 2019-01-01 0.38935805005364
"127" 2019-01-02 2.6739583562406e-11
"128" 2019-01-03 0.521160386354451
"129" 2019-01-04 0.0933597003941121
"130" 2019-01-05 0.0394704002312298
"131" 2019-01-06 3.81884238374752e-22
"132" 2019-01-07 0.254742823109833
"133" 2019-01-08 0.253978514706458
"134" 2019-01-09 0.366396657003624
"135" 2019-01-10 0.24214930506828
"136" 2019-01-11 0.189084759308067
"137" 2019-01-12 0.105785724671124
"138" 2019-01-13 0.199920851467011
"139" 2019-01-14 0.22795868901273
"140" 2019-01-15 0.153520219814328
"141" 2019-01-16 0.0852897700302027
"142" 2019-01-17 5.00948508389281e-14
"143" 2019-01-18 3.6840433456707e-39
"144" 2019-01-19 0.109836571396735
"145" 2019-01-20 3.48429101917767e-35
"146" 2019-01-21 0.273413381689346
"147" 2019-01-22 0.397397009838185
"148" 2019-01-23 0.123857214783896
"149" 2019-01-24 3.61941325950958e-08
"150" 2019-01-25 0.0435845530995994
"151" 2019-01-26 1.42059475287399e-15
"152" 2019-01-27 0.161713732341395
"153" 2019-01-28 1.13115670713178e-05
"154" 2019-01-29 0.236114136350443
"155" 2019-01-30 0.405376206291438
"156" 2019-01-31 0.383483151259775
"157" 2019-02-01 0.382144401129986
"158" 2019-02-02 0.201246662634507
"159" 2019-02-03 0.392300895186792
"160" 2019-02-04 1.72173147432081e-05
"161" 2019-02-05 0.417636099576967
"162" 2019-02-06 0.604405176891652
"163" 2019-02-07 0.422347487269249
"164" 2019-02-08 1.03813749275232
"165" 2019-02-09 0.153412249401253
"166" 2019-02-10 6.52909475399555e-37
"167" 2019-02-11 0.211235169195911
"168" 2019-02-12 5.43934173418202e-12
"169" 2019-02-13 0.208767510158018
"170" 2019-02-14 0.271498002438432
"171" 2019-02-15 0.100845634159078
"172" 2019-02-16 0.163638541334797
"173" 2019-02-17 1.0095923510279e-11
"174" 2019-02-18 0.271029076757432
"175" 2019-02-19 0.298552616362378
"176" 2019-02-20 NA
"177" 2019-02-21 0.0922941385765122
"178" 2019-02-22 2.46723109356471e-11
"179" 2019-02-23 0.318835357368585
"180" 2019-02-24 0.00683282584967694
"181" 2019-02-25 0.101769895371527
"182" 2019-02-26 0.207679365432231
"183" 2019-02-27 0.413566997906618
"184" 2019-02-28 0.299987382784391
"185" 2019-03-01 1.26884588505166e-08
"186" 2019-03-02 8.74276567775565e-07
"187" 2019-03-03 0.00797957389583946
"188" 2019-03-04 1.84699107081841e-24
"189" 2019-03-05 5.24057012346948e-09
"190" 2019-03-06 5.86116894830734e-43
"191" 2019-03-07 1.4984602845729e-05
"192" 2019-03-08 4.88237908074668e-20
"193" 2019-03-09 7.00352636007302e-28
"194" 2019-03-10 0.0604835844384214
"195" 2019-03-11 0.162625726161145
"196" 2019-03-12 0.0553689169220516
"197" 2019-03-13 2.52814746611369e-06
"198" 2019-03-14 4.02179154631155e-06
"199" 2019-03-15 0.412738361183644
"200" 2019-03-16 1.23716658525119e-05
"201" 2019-03-17 0.264464993210764
"202" 2019-03-18 0.266996428409016
"203" 2019-03-19 0.236917611732989
"204" 2019-03-20 0.437756958327447
"205" 2019-03-21 2.91661413819082e-30
"206" 2019-03-22 0.22933703603144
"207" 2019-03-23 0.114494041757231
"208" 2019-03-24 0.394292296810681
"209" 2019-03-25 0.252090014111416
"210" 2019-03-26 0.0890591341424822
"211" 2019-03-27 0.418863750872347
"212" 2019-03-28 0.566384388345608
"213" 2019-03-29 0.476867505533687
"214" 2019-03-30 1.08194063417746
"215" 2019-03-31 2.11206827535224e-17
"216" 2019-04-01 0.134834581354778
"217" 2019-04-02 0.283429376796128
"218" 2019-04-03 0.500583538671755
"219" 2019-04-04 0.443661513477417
"220" 2019-04-05 9.98771451218196e-09
"221" 2019-04-06 0.29216959402964
"222" 2019-04-07 0.866539309984319
"223" 2019-04-08 0.403081840073483
"224" 2019-04-09 0.610176214935704
"225" 2019-04-10 0.343583272687378
"226" 2019-04-11 1.44597946758435
"227" 2019-04-12 0.190013958565824
"228" 2019-04-13 0.592975379032843
"229" 2019-04-14 0.00876236444120961
"230" 2019-04-15 0.640122510818646
"231" 2019-04-16 0.709307070024639
"232" 2019-04-17 1.40722606695108
"233" 2019-04-18 1.58013026755376
"234" 2019-04-19 0.448776218638391
"235" 2019-04-20 1.86292099049922
"236" 2019-04-21 0.382108917430653
"237" 2019-04-22 0.588046239898953
"238" 2019-04-23 1.39225997170354
"239" 2019-04-24 0.227582853439699
"240" 2019-04-25 1.32890529623347
"241" 2019-04-26 3.82771730540103e-05
"242" 2019-04-27 0.646549436356777
"243" 2019-04-28 0.565022555007945
"244" 2019-04-29 1.62311821855326
"245" 2019-04-30 0.682610369902591
"246" 2019-05-01 1.0824864677674
"247" 2019-05-02 1.0871061676577
"248" 2019-05-03 1.65220339556612
"249" 2019-05-04 1.6978651030304
"250" 2019-05-05 0.131056861352056
"251" 2019-05-06 0.876770041025396
"252" 2019-05-07 2.89868157628499e-09
"253" 2019-05-08 0.981540219068888
"254" 2019-05-09 0.142516378014507
"255" 2019-05-10 0.656160914951843
"256" 2019-05-11 1.17211403875234
"257" 2019-05-12 6.9731150926966e-23
"258" 2019-05-13 0.324593896037624
"259" 2019-05-14 0.368848698709385
"260" 2019-05-15 0.550137249649946
"261" 2019-05-16 0.770604726460163
"262" 2019-05-17 1.53059476790853
"263" 2019-05-18 1.34332827546142e-14
"264" 2019-05-19 2.71001322593048
"265" 2019-05-20 2.42223907880405
"266" 2019-05-21 0.0226059170160707
"267" 2019-05-22 5.09295620308911e-05
"268" 2019-05-23 1.07921994082445e-05
"269" 2019-05-24 0.153832230147412
"270" 2019-05-25 0.197633600274456
"271" 2019-05-26 9.46942482328642e-06
"272" 2019-05-27 1.7738901974802
"273" 2019-05-28 0.229072043795618
"274" 2019-05-29 1.56266821581356
"275" 2019-05-30 4.09755898207234
"276" 2019-05-31 1.03612815050434
"277" 2019-06-01 3.28450644706678
"278" 2019-06-02 2.0135300508496
"279" 2019-06-03 0.774116336958565
"280" 2019-06-04 1.75433318245935
"281" 2019-06-05 6.80475706727972e-25
"282" 2019-06-06 1.43812440273025
"283" 2019-06-07 0.543548965551771
"284" 2019-06-08 0.735975505205835
"285" 2019-06-09 0.594291675757205
"286" 2019-06-10 1.51029640812865
"287" 2019-06-11 1.49549846017411
"288" 2019-06-12 2.01362122998509
"289" 2019-06-13 1.67233380820523
"290" 2019-06-14 1.02805719264844
"291" 2019-06-15 1.82002271189352
"292" 2019-06-16 1.84719718770321
"293" 2019-06-17 1.82963878614506
"294" 2019-06-18 1.26130879378007
"295" 2019-06-19 0.660594020908572
"296" 2019-06-20 1.65938719755249
"297" 2019-06-21 0.14376150353816
"298" 2019-06-22 2.41484224318673
"299" 2019-06-23 2.39075077457235
"300" 2019-06-24 1.32898292011289
"301" 2019-06-25 4.05983984254945
"302" 2019-06-26 7.37072918602332
"303" 2019-06-27 3.78596118123048
"304" 2019-06-28 5.70190750854309
"305" 2019-06-29 5.15905571278482
"306" 2019-06-30 2.74549794589728
"307" 2019-07-01 10.0630081242385
"308" 2019-07-02 6.82418161068136
"309" 2019-07-03 3.22089935056538
"310" 2019-07-04 4.07413885021443
"311" 2019-07-05 1.56016272316103
"312" 2019-07-06 4.53009227784334
"313" 2019-07-07 7.29338854923535
"314" 2019-07-08 3.29672959028256
"315" 2019-07-09 2.1976727772859
"316" 2019-07-10 0.990430919160513
"317" 2019-07-11 3.01788925376677
"318" 2019-07-12 1.87676190697188
"319" 2019-07-13 4.609797295864
"320" 2019-07-14 4.19635813247556
"321" 2019-07-15 3.14416745075236
"322" 2019-07-16 4.89967332464544
"323" 2019-07-17 5.35194780054629
"324" 2019-07-18 3.93374802769038
"325" 2019-07-19 4.78213071427894
"326" 2019-07-20 6.17378751478968
"327" 2019-07-21 1.14820024079483
"328" 2019-07-22 1.05228990017029
"329" 2019-07-23 2.12708384531583
"330" 2019-07-24 2.67256443446557
"331" 2019-07-25 2.66314735736666
"332" 2019-07-26 4.08020006541995
"333" 2019-07-27 3.89577672608379
"334" 2019-07-28 3.9765754139029
"335" 2019-07-29 2.04530721940431
"336" 2019-07-30 4.87370290713684
"337" 2019-07-31 1.65019552814968
"338" 2019-08-01 0.294301881786326
"339" 2019-08-02 1.37772320348577
"340" 2019-08-03 2.52889178501045
"341" 2019-08-04 1.81612254094854
"342" 2019-08-05 4.85830163902213
"343" 2019-08-06 1.28497191711713
"344" 2019-08-07 2.47215976647252
"345" 2019-08-08 0.657520208235355
"346" 2019-08-09 1.2097034469147
"347" 2019-08-10 3.45611796331697
"348" 2019-08-11 2.59538124513547
"349" 2019-08-12 3.17836496697261
"350" 2019-08-13 2.33465979396305
"351" 2019-08-14 0.000712641609151195
"352" 2019-08-15 3.23958710683826
"353" 2019-08-16 0.892167121257472
"354" 2019-08-17 3.35886189905283
"355" 2019-08-18 3.44370594872188
"356" 2019-08-19 1.90888560077001
"357" 2019-08-20 1.59429961488376
"358" 2019-08-21 1.40964045360283
"359" 2019-08-22 2.23666634312335
"360" 2019-08-23 1.84157832946513
"361" 2019-08-24 0.201002372835124
"362" 2019-08-25 2.48747683216452
"363" 2019-08-26 2.02476691411808
"364" 2019-08-27 0.000127673131098546
"365" 2019-08-28 2.45751483576459
"366" 2019-08-29 0.0297570130916499
"367" 2019-08-30 0.247324094882388
"368" 2019-08-31 2.30899414819715
"369" 2019-09-01 3.01934262572881
"370" 2019-09-02 4.78368806997441
"371" 2019-09-03 1.77146210410519
"372" 2019-09-04 3.09360453664723
"373" 2019-09-05 7.63964841450289
"374" 2019-09-06 0.498441019383496
"375" 2019-09-07 2.24794865922691
"376" 2019-09-08 1.50320022660596
"377" 2019-09-09 3.00205930161375
"378" 2019-09-10 2.36774154623097
"379" 2019-09-11 2.11005211878988
"380" 2019-09-12 2.55552924547538
"381" 2019-09-13 2.46386727012943
"382" 2019-09-14 2.1226827980673
"383" 2019-09-15 1.12707807782735
"384" 2019-09-16 0.00019482537346265
"385" 2019-09-17 0.406666887598625
"386" 2019-09-18 0.00269687230896428
"387" 2019-09-19 2.35825012139046
"388" 2019-09-20 1.24377765785159
"389" 2019-09-21 1.2714459435281e-05
"390" 2019-09-22 3.61704891847617e-06
"391" 2019-09-23 0.000123307992604841
"392" 2019-09-24 2.24978504662919
"393" 2019-09-25 0.495796084442995
"394" 2019-09-26 0.964847560928828
"395" 2019-09-27 0.437460926021245
"396" 2019-09-28 0.835018064093343
"397" 2019-09-29 1.68717340975305
"398" 2019-09-30 3.72198090192028
"399" 2019-10-01 1.6935959151053
"400" 2019-10-02 0.0720583599387333
"401" 2019-10-03 1.41503665616938
"402" 2019-10-04 2.64627948739922
"403" 2019-10-05 2.07103733889844
"404" 2019-10-06 0.949810563489789
"405" 2019-10-07 0.149053904110403
"406" 2019-10-08 0.654291719983766
"407" 2019-10-09 0.00724163978981033
"408" 2019-10-10 0.000170603883364692
"409" 2019-10-11 2.61835056416869e-05
"410" 2019-10-12 3.72143247973136
"411" 2019-10-13 1.23542336939029e-05
"412" 2019-10-14 1.47511143981338
"413" 2019-10-15 0.289634746685088
"414" 2019-10-16 1.95674088676434
"415" 2019-10-17 2.25579495730524
"416" 2019-10-18 4.10161581748903e-10
"417" 2019-10-19 3.01294609286103e-06
"418" 2019-10-20 0.557684502772053
"419" 2019-10-21 9.44144237704594e-07
"420" 2019-10-22 1.62430760616175
"421" 2019-10-23 1.41824017561417
"422" 2019-10-24 0.164069563376663
"423" 2019-10-25 0.368303319867879
"424" 2019-10-26 2.74034167869357
"425" 2019-10-27 3.1117063925137
"426" 2019-10-28 0.549180133913676
"427" 2019-10-29 8.31630232166831e-06
"428" 2019-10-30 7.13299954439329e-06
"429" 2019-10-31 6.64373078393945e-05
"430" 2019-11-01 1.79847189348938
"431" 2019-11-02 6.45945647032172e-06
"432" 2019-11-03 1.66938602885405
"433" 2019-11-04 0.0671557282622791
"434" 2019-11-05 1.07646432150624
"435" 2019-11-06 0.457006037289327
"436" 2019-11-07 0.547586686115504
"437" 2019-11-08 0.603958758519911
"438" 2019-11-09 8.24176926971942e-29
"439" 2019-11-10 0.655726062414314
"440" 2019-11-11 0.0400842570420264
"441" 2019-11-12 0.238354288491499
"442" 2019-11-13 2.0135619315823e-05
"443" 2019-11-14 3.0572468752245e-07
"444" 2019-11-15 0.73098510927952
"445" 2019-11-16 0.540603673944315
"446" 2019-11-17 0.615146937044403
"447" 2019-11-18 0.468149622933638
"448" 2019-11-19 0.643827803771449
"449" 2019-11-20 0.43623053740953
"450" 2019-11-21 2.07602587182747e-36
"451" 2019-11-22 3.05262616536724e-07
"452" 2019-11-23 0.335568262456285
"453" 2019-11-24 0.512953740846191
"454" 2019-11-25 2.33205802562214e-05
"455" 2019-11-26 1.37682388741061e-31
"456" 2019-11-27 0.0310850619274781
"457" 2019-11-28 0.49630271716023
"458" 2019-11-29 0.534445270720775
"459" 2019-11-30 5.09022377454381e-08
"460" 2019-12-01 0.443540459516793
"461" 2019-12-02 6.74249518731503e-20
"462" 2019-12-03 0.440144262182275
"463" 2019-12-04 0.192039650643723
"464" 2019-12-05 0.408808192838164
"465" 2019-12-06 0.33367060509269
"466" 2019-12-07 1.27953131414062e-06
"467" 2019-12-08 0.0207871415196017
"468" 2019-12-09 0.0825364904347617
"469" 2019-12-10 0.11009487449845
"470" 2019-12-11 0.273615236008265
"471" 2019-12-12 2.02820797841716e-36
"472" 2019-12-13 0.062123151872781
"473" 2019-12-14 0.177187004069418
"474" 2019-12-15 0.142218909436123
"475" 2019-12-16 0.274262938336791
"476" 2019-12-17 0.217909781591154
"477" 2019-12-18 0.168237060028626
"478" 2019-12-19 0.226473320120133
"479" 2019-12-20 0.117460708595028
"480" 2019-12-21 4.28205075678712e-39
"481" 2019-12-22 6.64203654208484e-36
"482" 2019-12-23 5.63347303754772e-28
"483" 2019-12-24 0.0693594904712847
"484" 2019-12-25 0.217031598316609
"485" 2019-12-26 0.21191469070159
"486" 2019-12-27 0.299439537833284
"487" 2019-12-28 0.143048625286646
"488" 2019-12-29 5.80325281888153e-07
"489" 2019-12-30 0.289150861766543
"490" 2019-12-31 0.175011251179622
"491" 2020-01-01 0.285571631495391
"492" 2020-01-02 5.39771239725464e-34
"493" 2020-01-03 0.194841339439287
"494" 2020-01-04 6.722399414253e-17
"495" 2020-01-05 0.51854302705348
"496" 2020-01-06 0.300965816282448
"497" 2020-01-07 2.42921514820099e-07
"498" 2020-01-08 0.0267615004883234
"499" 2020-01-09 0.0208504724107916
"500" 2020-01-10 0.180466875783969
"501" 2020-01-11 5.79010002027945e-07
"502" 2020-01-12 0.722719423984096
"503" 2020-01-13 0.46683969870102
"504" 2020-01-14 0.310988301083713
"505" 2020-01-15 0.000137883987474246
"506" 2020-01-16 0.530141584693672
"507" 2020-01-17 0.574053667813411
"508" 2020-01-18 3.62723451019436e-05
"509" 2020-01-19 0.188298633282051
"510" 2020-01-20 0.25840602987141
"511" 2020-01-21 0.0611586255032472
"512" 2020-01-22 0.311257995653868
"513" 2020-01-23 7.13577454041519e-41
"514" 2020-01-24 3.38604160217686e-08
"515" 2020-01-25 4.41397655421319e-30
"516" 2020-01-26 5.09691123043507e-35
"517" 2020-01-27 3.4745110200952e-29
"518" 2020-01-28 0.214098527311445
"519" 2020-01-29 3.72258440529304e-36
"520" 2020-01-30 2.80235147580229e-31
"521" 2020-01-31 4.56277897982017e-22
"522" 2020-02-01 6.68169110863056e-32
"523" 2020-02-02 3.03019460737692e-38
"524" 2020-02-03 0.125027932702954
"525" 2020-02-04 1.62428771231738e-12
"526" 2020-02-05 0.217540202348979
"527" 2020-02-06 NA
"528" 2020-02-07 NA
"529" 2020-02-08 NA
"530" 2020-02-09 0.264769219223916
"531" 2020-02-10 4.17802783284083e-09
"532" 2020-02-11 0.495202364336097
"533" 2020-02-12 NA
"534" 2020-02-13 NA
"535" 2020-02-14 0.734430044401818
"536" 2020-02-15 0.0683520179889658
"537" 2020-02-16 0.311864169226102
"538" 2020-02-17 0.114458878661843
"539" 2020-02-18 0.203102354931721
"540" 2020-02-19 0.300256627971483
"541" 2020-02-20 7.38224084322266e-08
"542" 2020-02-21 0.465784715383451
"543" 2020-02-22 0.49327138220506
"544" 2020-02-23 0.569669407895405
"545" 2020-02-24 0.643583725869679
"546" 2020-02-25 0.573832424623702
"547" 2020-02-26 0.685216673735321
"548" 2020-02-27 5.05067979515267e-20
"549" 2020-02-28 0.336440083228857
"550" 2020-02-29 0.0921870438242389
"551" 2020-03-01 3.15963315951079e-06
"552" 2020-03-02 0.149460896638739
"553" 2020-03-03 0.240300442703813
"554" 2020-03-04 0.532413099093757
"555" 2020-03-05 0.130346643666097
"556" 2020-03-06 0.543037892389705
"557" 2020-03-07 0.0533114751731552
"558" 2020-03-08 7.04834256739802e-06
"559" 2020-03-09 3.96251106678202e-06
"560" 2020-03-10 0.179702631422114
"561" 2020-03-11 0.502504333529763
"562" 2020-03-12 1.17367720814154
"563" 2020-03-13 2.28436078423623e-09
"564" 2020-03-14 0.970057991756205
"565" 2020-03-15 0.368412806721869
"566" 2020-03-16 0.665556752388921
"567" 2020-03-17 2.12475902475829e-20
"568" 2020-03-18 0.698717322217125
"569" 2020-03-19 0.487861450207158
"570" 2020-03-20 0.393527910010373
"571" 2020-03-21 7.46130670501932e-17
"572" 2020-03-22 1.78583520241361
"573" 2020-03-23 0.604227553989205
"574" 2020-03-24 1.50932591437472
"575" 2020-03-25 0.859020059539164
"576" 2020-03-26 0.882634194258463
"577" 2020-03-27 0.509315304495997
"578" 2020-03-28 0.305244810863077
"579" 2020-03-29 0.326495105933138
"580" 2020-03-30 2.40171943522738
"581" 2020-03-31 0.739116629369635
"582" 2020-04-01 0.536335161631776
"583" 2020-04-02 0.834541073704208
"584" 2020-04-03 0.852101449870014
"585" 2020-04-04 0.742133910636401
"586" 2020-04-05 1.47147401829204
"587" 2020-04-06 0.503163613964435
"588" 2020-04-07 0.404954620565297
"589" 2020-04-08 1.79635142427544
"590" 2020-04-09 0.69082294786885
"591" 2020-04-10 0.556248532461711
"592" 2020-04-11 1.42786722664305
"593" 2020-04-12 1.04214945577215
"594" 2020-04-13 0.000364393262021376
"595" 2020-04-14 0.0713174015343099
"596" 2020-04-15 0.889089752477307
"597" 2020-04-16 0.545387621190316
"598" 2020-04-17 0.0050977675849709
"599" 2020-04-18 0.90803642067513
"600" 2020-04-19 0.300737602605433
"601" 2020-04-20 0.434852113136533
"602" 2020-04-21 0.738425975324082
"603" 2020-04-22 0.915523614600581
"604" 2020-04-23 0.181074535362005
"605" 2020-04-24 0.529339983073464
"606" 2020-04-25 0.797318013157007
"607" 2020-04-26 1.24391198237168
"608" 2020-04-27 0.339704261364142
"609" 2020-04-28 0.302527242744365
"610" 2020-04-29 0.350351886697182
"611" 2020-04-30 1.73429616243103e-14
"612" 2020-05-01 0.776205489136917
"613" 2020-05-02 0.20515908257607
"614" 2020-05-03 2.12036986253069
"615" 2020-05-04 0.88455123098938
"616" 2020-05-05 1.58806584888063
"617" 2020-05-06 0.548121790590337
"618" 2020-05-07 0.794499146330244
"619" 2020-05-08 1.02101360331509
"620" 2020-05-09 0.632853409365054
"621" 2020-05-10 0.557035987499568
"622" 2020-05-11 0.340404672391401
"623" 2020-05-12 0.551492547055413
"624" 2020-05-13 1.05627442562192
"625" 2020-05-14 0.522853322136447
"626" 2020-05-15 NA
"627" 2020-05-16 1.12281543894773
"628" 2020-05-17 0.265364090171917
"629" 2020-05-18 6.9609661315613e-11
"630" 2020-05-19 0.00031758308754719
"631" 2020-05-20 0.757437856088248
"632" 2020-05-21 0.474139775073912
"633" 2020-05-22 0.86980226224654
"634" 2020-05-23 1.77950113959341
"635" 2020-05-24 1.50531236517296
"636" 2020-05-25 0.0891025496386233
"637" 2020-05-26 0.471702109638722
"638" 2020-05-27 1.92407223530347
"639" 2020-05-28 0.661096694925534
"640" 2020-05-29 1.22762432478558
"641" 2020-05-30 0.773113317709311
"642" 2020-05-31 2.12059807573622
"643" 2020-06-01 2.67652879593188e-05
"644" 2020-06-02 0.267484588246921
"645" 2020-06-03 0.519196177128277
"646" 2020-06-04 0.926017604984773
"647" 2020-06-05 0.460555380392035
"648" 2020-06-06 0.25259731970915
"649" 2020-06-07 0.593907282853201
"650" 2020-06-08 0.480373200342408
"651" 2020-06-09 0.488778202036563
"652" 2020-06-10 0.601528775515337
"653" 2020-06-11 5.64592939877224
"654" 2020-06-12 6.78844904963452
"655" 2020-06-13 1.38308176984582
"656" 2020-06-14 1.6747863909166
"657" 2020-06-15 1.83164165623626e-05
"658" 2020-06-16 0.659113026911612
"659" 2020-06-17 0.481563025121385
"660" 2020-06-18 1.40399535050962
"661" 2020-06-19 1.70630316451998
"662" 2020-06-20 1.06579926681668
"663" 2020-06-21 1.15305328118708
"664" 2020-06-22 0.726673450099272
"665" 2020-06-23 0.594398080205409
"666" 2020-06-24 1.52859281934212
"667" 2020-06-25 1.25884756139009
"668" 2020-06-26 0.795217548301233
"669" 2020-06-27 0.528819321188898
"670" 2020-06-28 4.30873519634497
"671" 2020-06-29 2.45082900951512
"672" 2020-06-30 2.82022191375983e-06
"673" 2020-07-01 0.272304186739039
"674" 2020-07-02 0.756936703824654
"675" 2020-07-03 0.156032569571685
"676" 2020-07-04 2.84876107572136e-06
"677" 2020-07-05 0.311713712322358
"678" 2020-07-06 0.615397444581281
"679" 2020-07-07 0.239234886907804
"680" 2020-07-08 4.73580505818167e-05
"681" 2020-07-09 0.81074235028744
"682" 2020-07-10 0.271995125037799
"683" 2020-07-11 5.76819764579606
"684" 2020-07-12 3.67374684590726
"685" 2020-07-13 4.24237484307273
"686" 2020-07-14 2.90486453499992
"687" 2020-07-15 0.104684802906205
"688" 2020-07-16 0.731446160473195
"689" 2020-07-17 3.46414506674796
"690" 2020-07-18 2.71515248409901
"691" 2020-07-19 1.18618757272873
"692" 2020-07-20 3.56355929314196
"693" 2020-07-21 4.16307916251727
"694" 2020-07-22 6.88121194374861
"695" 2020-07-23 8.90067081423772
"696" 2020-07-24 1.50079697519749
"697" 2020-07-25 1.93180001738675
"698" 2020-07-26 2.37019712211559
"699" 2020-07-27 2.09175990367587
"700" 2020-07-28 4.63482486980181
"701" 2020-07-29 0.410382193797884
"702" 2020-07-30 1.4607786718131
"703" 2020-07-31 2.3712319703444
"704" 2020-08-01 3.85408157458084
"705" 2020-08-02 3.30321493438531
"706" 2020-08-03 2.38430901490041
"707" 2020-08-04 0.000380020092100651
"708" 2020-08-05 1.24930555077135
"709" 2020-08-06 2.1801464865516
"710" 2020-08-07 NA
"711" 2020-08-08 5.36786150129475
"712" 2020-08-09 0.929146032873773
"713" 2020-08-10 4.48592568239304
"714" 2020-08-11 3.46666695467256
"715" 2020-08-12 7.23052865418277
"716" 2020-08-13 3.98789966564314
"717" 2020-08-14 0.708498754359624
"718" 2020-08-15 3.40380358586695
"719" 2020-08-16 0.000112336285065078
"720" 2020-08-17 NA
